;index;cycle;step;sub_step;point_avr;point_std;point_min;point_max;point_first;point_last;point_delta;test_time_avr;test_time_std;test_time_min;test_time_max;test_time_first;test_time_last;test_time_delta;step_time_avr;step_time_std;step_time_min;step_time_max;step_time_first;step_time_last;step_time_delta;current_avr;current_std;current_min;current_max;current_first;current_last;current_delta;voltage_avr;voltage_std;voltage_min;voltage_max;voltage_first;voltage_last;voltage_delta;charge_avr;charge_std;charge_min;charge_max;charge_first;charge_last;charge_delta;discharge_avr;discharge_std;discharge_min;discharge_max;discharge_first;discharge_last;discharge_delta;ir_avr;ir_std;ir_min;ir_max;ir_first;ir_last;ir_delta;rate_avr;type;sub_type;info
798;798;152;10;1;81585.0;57.590508477236654;81486;81684;81486;81684;0.24298652529268833;6301829.834115891;5707.117609385419;6295468.906637742;6312678.5413941555;6295468.906637742;6312678.5413941555;0.2733654158512005;6360.9587421897795;5707.1176093914655;0.03126391270835;17209.66602068052;0.03126391270835;17209.66602068052;55046324.231104456;-8.858379094900058e-05;3.3766155164017298e-09;-8.859050285536796e-05;-8.856386557454243e-05;-8.856386557454243e-05;-8.858669752953574e-05;-0.025780215040512647;0.2615569261974426;0.168536021818884;0.04997856169939041;0.6425132751464844;0.6425132751464844;0.04997856169939041;-92.22139625239713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015652055715151256;0.00014043201325708107;7.69109e-10;0.000423468983208;7.69109e-10;0.000423468983208;55059583.764979996;26.542991638183594;0.0;26.542991638183594;26.542991638183594;26.542991638183594;26.542991638183594;0.0;0.09829;discharge;;
799;799;152;11;1;81685.0;;81685;81685;81685;81685;0.0;6312678.605915708;;6312678.605915708;6312678.605915708;6312678.605915708;6312678.605915708;0.0;2.123402228e-06;;2.123402228e-06;2.123402228e-06;2.123402228e-06;2.123402228e-06;0.0;1.7629999682355901e-09;;1.7629999682355901e-09;1.7629999682355901e-09;1.7629999682355901e-09;1.7629999682355901e-09;0.0;0.05120852589607239;;0.05120852589607239;0.05120852589607239;0.05120852589607239;0.05120852589607239;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.000423468983208;;0.000423468983208;0.000423468983208;0.000423468983208;0.000423468983208;0.0;26.542991638183594;;26.542991638183594;26.542991638183594;26.542991638183594;26.542991638183594;0.0;0.0;ir;;
800;800;152;12;1;81694.0;5.049752469181039;81686;81702;81686;81702;0.019587199764953604;6313105.6305169165;294.52558544987534;6312686.345582152;6313578.607260333;6312686.345582152;6313578.607260333;0.014134421216825163;427.05365110894263;294.5255853836632;7.768716551991149;900.0303943794959;7.768716551991149;900.0303943794959;11485.31642075183;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07694730995332494;0.008417307122116453;0.05643586814403534;0.08441752940416336;0.05643586814403534;0.08441752940416336;49.581342823881734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000423468983208;0.0;0.000423468983208;0.000423468983208;0.000423468983208;0.000423468983208;0.0;6.631390571594238;0.0;6.631390571594238;6.631390571594238;6.631390571594238;6.631390571594238;0.0;0.0;ocvrlx_up;;
801;801;152;13;1;81812.5;63.65270352991039;81703;81922;81703;81922;0.2680440130717354;6324210.310506822;5960.100271950066;6313583.29100403;6330761.116934239;6313583.29100403;6330761.116934239;0.2720772838252548;10631.91870184904;5960.1002719726985;4.899198911119337;17182.72512947445;4.899198911119337;17182.72512947445;350625.1989805136;8.859602084240495e-05;2.6334756453848175e-09;8.85864210431464e-05;8.860164234647527e-05;8.859403169481084e-05;8.860164234647527e-05;0.008590478973406554;0.5082627876577053;0.2537289704531597;0.08964487165212631;1.0001250505447388;0.08964487165212631;1.0001250505447388;1015.6522755989874;0.0002616491825909773;0.00014667676195064853;1.20567827e-07;0.000422863065778;1.20567827e-07;0.000422863065778;350626.28934251255;0.000423468983208;0.0;0.000423468983208;0.000423468983208;0.000423468983208;0.000423468983208;0.0;6.631390571594238;0.0;6.631390571594238;6.631390571594238;6.631390571594238;6.631390571594238;0.0;0.0983;charge;;
802;802;152;15;1;81956.0;19.485036994233976;81923;81989;81923;81989;0.08056345592812764;6330932.608991541;231.20669602819942;6330761.236583506;6331661.251358138;6330761.236583506;6331661.251358138;0.014216533225605382;171.37240926572866;231.2066960508204;1.415601486e-06;900.014776048306;1.415601486e-06;900.014776048306;63578258678.98987;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.811784620605298;0.10204025043773893;0.6535829305648804;0.9862878918647766;0.9862878918647766;0.6535829305648804;-33.73304732260783;0.000422863065859;0.0;0.000422863065859;0.000422863065859;0.000422863065859;0.000422863065859;0.0;0.000423468983208;0.0;0.000423468983208;0.000423468983208;0.000423468983208;0.000423468983208;0.0;25.21418571472168;0.0;25.21418571472168;25.21418571472168;25.21418571472168;25.21418571472168;0.0;0.0;ocvrlx_down;;
803;803;153;10;1;82089.0;57.590508477236654;81990;82188;81990;82188;0.2414928649835346;6337974.126841337;5687.788985995276;6331661.3592078425;6348858.311403688;6331661.3592078425;6348858.311403688;0.2716025261022024;6312.767635749149;5687.78898597761;2.4773026e-06;17196.95219796904;2.4773026e-06;17196.95219796904;694180525039.28;-8.85847087799754e-05;3.584400328652849e-09;-8.859050285536796e-05;-8.855624764692038e-05;-8.855624764692038e-05;-8.858669752953574e-05;-0.03438479319580402;0.26314691671324736;0.1693987608048251;0.04997856169939041;0.6474331021308899;0.6474331021308899;0.04997856169939041;-92.28050565612162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015533826642238191;0.0001399594199892138;6.1e-14;0.000423165018327;6.1e-14;0.000423165018327;693713144698.3606;25.21418571472168;0.0;25.21418571472168;25.21418571472168;25.21418571472168;25.21418571472168;0.0;0.09829;discharge;;
804;804;153;12;1;82197.5;5.338539126015656;82189;82206;82189;82206;0.020684033143121342;6349300.915359514;306.3609068135915;6348863.489879017;6349758.139028912;6348863.489879017;6349758.139028912;0.014091485055897681;442.7917699957445;306.3609067831252;5.366289715584427;900.0154396115023;5.366289715584427;900.0154396115023;16671.65205966678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0768669197956721;0.008688977234492162;0.05520590394735336;0.08472501486539841;0.05520590394735336;0.08472501486539841;53.470931200031956;1.5e-14;0.0;1.5e-14;1.5e-14;1.5e-14;1.5e-14;0.0;0.000423165018327;0.0;0.000423165018327;0.000423165018327;0.000423165018327;0.000423165018327;0.0;3.9788994789123535;0.0;3.9788994789123535;3.9788994789123535;3.9788994789123535;3.9788994789123535;0.0;0.0;ocvrlx_up;;
805;805;153;13;1;82316.0;63.36402764976355;82207;82425;82207;82425;0.2651842300534018;6360361.739454061;5951.819974730026;6349763.989642709;6366925.405456181;6349763.989642709;6366925.405456181;0.2702685618152836;10603.396944855014;5951.8199747286935;5.647133725502131;17167.062946843456;5.647133725502131;17167.062946843456;303896.0408466686;8.859616903227767e-05;3.1770520967868373e-09;8.859022636897862e-05;8.860926027409732e-05;8.859403169481084e-05;8.859783702064306e-05;0.004295239486703277;0.5065728519537133;0.25247215327364564;0.08995235711336136;1.0001250505447388;0.08995235711336136;1.0001250505447388;1011.8386250672046;0.0002609453726541689;0.00014647321418819706;1.38973252e-07;0.000422476284132;1.38973252e-07;0.000422476284132;303898.27164726635;0.000423165018327;0.0;0.000423165018327;0.000423165018327;0.000423165018327;0.000423165018327;0.0;3.9788994789123535;0.0;3.9788994789123535;3.9788994789123535;3.9788994789123535;3.9788994789123535;0.0;0.0983;charge;;
806;806;153;15;1;82458.5;19.196353820452465;82426;82491;82426;82491;0.07885861257370247;6367104.733435411;238.47286880267615;6366925.407128094;6367825.203449229;6366925.407128094;6367825.203449229;0.014132352173117138;179.5447588738427;238.4728687657837;0.218451728343244;900.0147728632027;0.218451728343244;900.0147728632027;411897.09413561947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8066015035817118;0.09988571008612271;0.6526604294776917;0.9773706793785095;0.9773706793785095;0.6532754302024841;-33.159911179462746;0.000422477054755;0.0;0.000422477054755;0.000422477054755;0.000422477054755;0.000422477054755;0.0;0.000423165018327;0.0;0.000423165018327;0.000423165018327;0.000423165018327;0.000423165018327;0.0;26.5421199798584;0.0;26.5421199798584;26.5421199798584;26.5421199798584;26.5421199798584;0.0;0.0;ocvrlx_down;;
807;807;154;10;1;82591.0;57.590508477236654;82492;82690;82492;82690;0.2400232749842409;6374169.189467272;5700.655233377522;6367825.393126266;6384998.383987144;6367825.393126266;6384998.383987144;0.26968375859386634;6343.796343631541;5700.655233374574;2.4773026e-06;17172.990863354113;2.4773026e-06;17172.990863354113;693213290167.9758;-8.858208906960828e-05;3.389976257936729e-09;-8.858669752953574e-05;-8.856767090037465e-05;-8.857528155203909e-05;-8.858289220370352e-05;-0.008592297457123532;0.26176707074046135;0.1687956933359884;0.04997856169939041;0.6428207159042358;0.6428207159042358;0.04997856169939041;-92.22511651182754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015609530002062814;0.00014027056135885131;6.1e-14;0.000422559719494;6.1e-14;0.000422559719494;692720851529.5082;26.5421199798584;0.0;26.5421199798584;26.5421199798584;26.5421199798584;26.5421199798584;0.0;0.09828;discharge;;
808;808;154;12;1;82699.5;5.338539126015656;82691;82708;82691;82708;0.020558464645487416;6385440.595423407;306.4450039447339;6385002.182132064;6385898.203365025;6385002.182132064;6385898.203365025;0.01403321733339719;442.4066073631882;306.4450039359023;3.993315883685688;900.014549198168;3.993315883685688;900.014549198168;22438.025425814463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0768156713909573;0.008675899186424491;0.05520590394735336;0.08503250777721405;0.05520590394735336;0.08441752940416336;52.91395189302111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000422559719494;0.0;0.000422559719494;0.000422559719494;0.000422559719494;0.000422559719494;0.0;6.631608486175537;0.0;6.631608486175537;6.631608486175537;6.631608486175537;6.631608486175537;0.0;0.0;ocvrlx_up;;
809;809;154;13;1;82818.5;63.65270352991039;82709;82928;82709;82928;0.264783759929391;6396518.099111406;5948.604490462235;6385903.5985365575;6403044.391412118;6385903.5985365575;6403044.391412118;0.26841609196056526;10619.710904375026;5948.604490480146;5.210329360919632;17146.00320527566;5.210329360919632;17146.00320527566;328977.1469051501;8.859555382514372e-05;2.5299239741217686e-09;8.859022636897862e-05;8.860544767230749e-05;8.859783702064306e-05;8.859783702064306e-05;0.0;0.5085045869038863;0.25385719505418836;0.08964487165212631;1.0001250505447388;0.08964487165212631;1.0001250505447388;1015.6522755989874;0.0002613461835457091;0.00014639283368295553;1.28224397e-07;0.000421956107921;1.28224397e-07;0.000421956107921;328976.30512857856;0.000422559719494;0.0;0.000422559719494;0.000422559719494;0.000422559719494;0.000422559719494;0.0;6.631608486175537;0.0;6.631608486175537;6.631608486175537;6.631608486175537;6.631608486175537;0.0;0.0983;charge;;
810;810;154;15;1;82962.0;19.485036994233976;82929;82995;82929;82995;0.07958615200955034;6403223.650642328;238.77605359426383;6403044.411525893;6403944.27023577;6403044.411525893;6403944.27023577;0.01405360719125348;179.39509462287052;238.7760535941277;0.155978403583737;900.0146879271136;0.155978403583737;900.0146879271136;576912.3730263343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8068418209232501;0.10038943800575573;0.6526604294776917;0.9792156219482422;0.9792156219482422;0.6526604294776917;-33.34865020033464;0.000421956108134;0.0;0.000421956108134;0.000421956108134;0.000421956108134;0.000421956108134;0.0;0.000422559719494;0.0;0.000422559719494;0.000422559719494;0.000422559719494;0.000422559719494;0.0;26.541683197021484;0.0;26.541683197021484;26.541683197021484;26.541683197021484;26.541683197021484;0.0;0.0;ocvrlx_down;;
