;index;cycle;step;sub_step;point_avr;point_std;point_min;point_max;point_first;point_last;point_delta;test_time_avr;test_time_std;test_time_min;test_time_max;test_time_first;test_time_last;test_time_delta;step_time_avr;step_time_std;step_time_min;step_time_max;step_time_first;step_time_last;step_time_delta;current_avr;current_std;current_min;current_max;current_first;current_last;current_delta;voltage_avr;voltage_std;voltage_min;voltage_max;voltage_first;voltage_last;voltage_delta;charge_avr;charge_std;charge_min;charge_max;charge_first;charge_last;charge_delta;discharge_avr;discharge_std;discharge_min;discharge_max;discharge_first;discharge_last;discharge_delta;ir_avr;ir_std;ir_min;ir_max;ir_first;ir_last;ir_delta;rate_avr;type;sub_type;info
0;0;1;1;1;72.5;41.71330722922842;1;144;1;144;14300.0;21751.483718457617;12514.82023740458;300.01447336538257;43200.070513112376;300.01447336538257;43200.070513112376;14299.32881521344;21751.421635308456;12514.820237396154;299.9523901031719;43200.00843020406;299.9523901031719;43200.00843020406;14302.288448291727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0111096832487316;0.014628094569568532;2.9854464530944824;3.045711040496826;3.045711040496826;2.9857537746429443;-1.968580244700476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rest;;
1;1;1;2;1;145.0;;145;145;145;145;0.0;43200.07056461484;;43200.07056461484;43200.07056461484;43200.07056461484;43200.07056461484;0.0;2.831183934e-06;;2.831183934e-06;2.831183934e-06;2.831183934e-06;2.831183934e-06;0.0;-1.2750269888783805e-06;;-1.2750269888783805e-06;-1.2750269888783805e-06;-1.2750269888783805e-06;-1.2750269888783805e-06;0.0;2.9851388931274414;;2.9851388931274414;2.9851388931274414;2.9851388931274414;2.9851388931274414;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1e-15;;1e-15;1e-15;1e-15;1e-15;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.00071;ir;;
2;2;1;3;1;638.5;284.77798369958305;146;1131;146;1131;674.6575342465753;60946.95405375189;20911.78191287061;43200.070936024225;107436.7839321848;43200.070936024225;107436.7839321848;148.69585073434232;17746.883119271748;20911.781912861738;1.415591967e-06;64236.71299793006;1.415591967e-06;64236.71299793006;4537798637883.516;-8.795401738050042e-05;2.3738492211094696e-07;-8.87593487277627e-05;-8.699555473867804e-05;-8.734831499168649e-05;-8.80538354977034e-05;-0.8077093485822354;0.8383272967696129;0.8669582657864693;0.049700282514095306;2.9725325107574463;2.9725325107574463;0.049700282514095306;-98.3280155108739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000433561892787858;0.0005108767150358057;3.5e-14;0.001569283808736;3.5e-14;0.001569283808736;4483668024860.0;54.33155822753906;0.0;54.33155822753906;54.33155822753906;54.33155822753906;54.33155822753906;0.0;0.04921;discharge;;
3;3;1;4;1;1132.0;;1132;1132;1132;1132;0.0;107436.81364343416;;107436.81364343416;107436.81364343416;107436.81364343416;107436.81364343416;0.0;0.031225835402752;;0.031225835402752;0.031225835402752;0.031225835402752;0.031225835402752;0.0;-5.695080176337797e-07;;-5.695080176337797e-07;-5.695080176337797e-07;-5.695080176337797e-07;-5.695080176337797e-07;0.0;0.0567721463739872;;0.0567721463739872;0.0567721463739872;0.0567721463739872;0.0567721463739872;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.001569284191584;;0.001569284191584;0.001569284191584;0.001569284191584;0.001569284191584;0.0;45.88339614868164;;45.88339614868164;45.88339614868164;45.88339614868164;45.88339614868164;0.0;0.00032;ir;;
4;4;1;5;1;1148.5;9.38083151964686;1133;1164;1133;1164;2.736098852603707;108359.755552954;559.1888169769417;107449.30777246066;109236.82979606352;107449.30777246066;109236.82979606352;1.663595662606039;922.9431578224905;559.1888170060884;12.495377207482962;1800.0174011642537;12.495377207482962;1800.0174011642537;14305.466688002809;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08500195434316993;0.007489859219625983;0.06199917942285538;0.0918239951133728;0.06199917942285538;0.0918239951133728;48.105178113894205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001569284191584;0.0;0.001569284191584;0.001569284191584;0.001569284191584;0.001569284191584;0.0;45.88339614868164;0.0;45.88339614868164;45.88339614868164;45.88339614868164;45.88339614868164;0.0;0.0;ocvrlx_up;;
5;5;1;6;1;1402.0;137.2649506125532;1165;1639;1165;1639;40.68669527896996;137170.29944294444;16324.835840435293;109236.85824745914;163293.69504386128;109236.85824745914;163293.69504386128;49.48589483775227;27933.47242922939;16324.835840451029;0.03123362115857;54056.86803002329;0.03123362115857;54056.86803002329;173072589.06023392;8.77733204948814e-05;2.1535793661326887e-07;8.691481343703344e-05;8.832585444906726e-05;8.762033394305035e-05;8.797309419605881e-05;0.40260089996659315;0.44944996019727307;0.2032927641436826;0.09828091412782669;1.000097393989563;0.09828091412782669;1.000097393989563;917.59065110934;0.0006809424933748821;0.0003979445659013958;7.58664e-10;0.001317747160748;7.58664e-10;0.001317747160748;173693018.52783316;0.001569284191584;0.0;0.001569284191584;0.001569284191584;0.001569284191584;0.001569284191584;0.0;45.88339614868164;0.0;45.88339614868164;45.88339614868164;45.88339614868164;45.88339614868164;0.0;0.04911;charge;;
6;6;1;7;1;1640.0;;1640;1640;1640;1640;0.0;163293.73081563335;;163293.73081563335;163293.73081563335;163293.73081563335;163293.73081563335;0.0;0.031179120867843;;0.031179120867843;0.031179120867843;0.031179120867843;0.031179120867843;0.0;8.797309419605881e-05;;8.797309419605881e-05;8.797309419605881e-05;8.797309419605881e-05;8.797309419605881e-05;0.0;0.9997898936271667;;0.9997898936271667;0.9997898936271667;0.9997898936271667;0.9997898936271667;0.0;0.001317747922672;;0.001317747922672;0.001317747922672;0.001317747922672;0.001317747922672;0.0;0.001569284191584;;0.001569284191584;0.001569284191584;0.001569284191584;0.001569284191584;0.0;19.07061004638672;;19.07061004638672;19.07061004638672;19.07061004638672;19.07061004638672;0.0;0.04922;ir;;
7;7;1;8;1;1655.0;8.514693182963201;1641;1669;1641;1669;1.7062766605728215;163606.80233924004;298.03842545289194;163293.9852658781;164193.74448854823;163293.9852658781;164193.74448854823;0.551005734353984;313.0666094352597;298.0384254691698;0.249535951258337;900.0087589752956;0.249535951258337;900.0087589752956;360572.98296570656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9229748166840652;0.042229477543670124;0.8626571893692017;0.9945628643035889;0.9945628643035889;0.8626571893692017;-13.262678476010661;0.001317747922672;0.0;0.001317747922672;0.001317747922672;0.001317747922672;0.001317747922672;0.0;0.001569284191584;0.0;0.001569284191584;0.001569284191584;0.001569284191584;0.001569284191584;0.0;19.07061004638672;0.0;19.07061004638672;19.07061004638672;19.07061004638672;19.07061004638672;0.0;0.0;ocvrlx_down;;
8;8;2;3;1;1934.5;153.1420908829444;1670;2199;1670;2199;31.676646706586826;188374.1938997802;17495.732393237522;164194.1307722844;219478.81341992272;164194.1307722844;219478.81341992272;33.670315977561266;24180.421870487906;17495.7323932368;0.358742855241919;55285.04139049353;0.358742855241919;55285.04139049353;15410671.415422877;-8.796664330458163e-05;2.0150968324979917e-07;-8.840658847475424e-05;-8.770107524469495e-05;-8.840658847475424e-05;-8.840658847475424e-05;0.0;0.2589236250814964;0.19197343024058147;0.049700282514095306;0.8571227192878723;0.8571227192878723;0.049700282514095306;-94.20149747571875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005906717265232038;0.0004273834261595863;8.769278e-09;0.001350517337876;8.769278e-09;0.001350517337876;15400453.362272242;19.07061004638672;0.0;19.07061004638672;19.07061004638672;19.07061004638672;19.07061004638672;0.0;0.04922;discharge;;
9;9;2;4;1;2200.0;;2200;2200;2200;2200;0.0;219478.8468802784;;219478.8468802784;219478.8468802784;219478.8468802784;219478.8468802784;0.0;0.031200000849355;;0.031200000849355;0.031200000849355;0.031200000849355;0.031200000849355;0.0;-9.222670200870198e-07;;-9.222670200870198e-07;-9.222670200870198e-07;-9.222670200870198e-07;-9.222670200870198e-07;0.0;0.054619841277599335;;0.054619841277599335;0.054619841277599335;0.054619841277599335;0.054619841277599335;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.001350517345869;;0.001350517345869;0.001350517345869;0.001350517345869;0.001350517345869;0.0;34.9803581237793;;34.9803581237793;34.9803581237793;34.9803581237793;34.9803581237793;0.0;0.00052;ir;;
10;10;2;5;1;2216.5;9.38083151964686;2201;2232;2201;2232;1.408450704225352;220393.71188463573;559.440423884138;219488.05314939815;221278.86674601745;219488.05314939815;221278.86674601745;0.8159048161953245;914.8625381236612;559.4404238475385;9.203802775480392;1800.017399394764;9.203802775480392;1800.017399394764;19457.32259050729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08360871998593211;0.007743623975050228;0.059846870601177216;0.0905941054224968;0.059846870601177216;0.09028663486242294;50.86275014126965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001350517345869;0.0;0.001350517345869;0.001350517345869;0.001350517345869;0.001350517345869;0.0;34.9803581237793;0.0;34.9803581237793;34.9803581237793;34.9803581237793;34.9803581237793;0.0;0.0;ocvrlx_up;;
11;11;2;6;1;2470.5;137.55362590640786;2233;2708;2233;2708;21.271831616659203;249299.76227984895;16353.012443180276;221279.0548589096;275500.9659540717;221279.0548589096;275500.9659540717;24.503860579906544;28020.894599837684;16353.012443173062;0.187178771216627;54222.09827393333;0.187178771216627;54222.09827393333;28967981.113846317;8.778337439612148e-05;2.2793727995153682e-07;8.691481343703344e-05;8.867861470207572e-05;8.762033394305035e-05;8.797309419605881e-05;0.40260089996659315;0.4470463047790177;0.20369003135087646;0.09551366418600082;1.000097393989563;0.09551366418600082;1.000097393989563;947.072586433287;0.0006830766705888487;0.00039867512650871347;4.545031e-09;0.00132187217266;4.545031e-09;0.00132187217266;29083797.83612037;0.001350517345869;0.0;0.001350517345869;0.001350517345869;0.001350517345869;0.001350517345869;0.0;34.9803581237793;0.0;34.9803581237793;34.9803581237793;34.9803581237793;34.9803581237793;0.0;0.04912;charge;;
12;12;2;7;1;2709.0;;2709;2709;2709;2709;0.0;275501.009564842;;275501.009564842;275501.009564842;275501.009564842;275501.009564842;0.0;0.031226543198735;;0.031226543198735;0.031226543198735;0.031226543198735;0.031226543198735;0.0;-9.222670200870198e-07;;-9.222670200870198e-07;-9.222670200870198e-07;-9.222670200870198e-07;-9.222670200870198e-07;0.0;0.9957927465438843;;0.9957927465438843;0.9957927465438843;0.9957927465438843;0.9957927465438843;0.0;0.00132187217266;;0.00132187217266;0.00132187217266;0.00132187217266;0.00132187217266;0.0;0.001350517353868;;0.001350517353868;0.001350517353868;0.001350517353868;0.001350517353868;0.0;21.11301040649414;;21.11301040649414;21.11301040649414;21.11301040649414;21.11301040649414;0.0;0.00052;ir;;
