;index;cycle;step;sub_step;point_avr;point_std;point_min;point_max;point_first;point_last;point_delta;test_time_avr;test_time_std;test_time_min;test_time_max;test_time_first;test_time_last;test_time_delta;step_time_avr;step_time_std;step_time_min;step_time_max;step_time_first;step_time_last;step_time_delta;current_avr;current_std;current_min;current_max;current_first;current_last;current_delta;voltage_avr;voltage_std;voltage_min;voltage_max;voltage_first;voltage_last;voltage_delta;charge_avr;charge_std;charge_min;charge_max;charge_first;charge_last;charge_delta;discharge_avr;discharge_std;discharge_min;discharge_max;discharge_first;discharge_last;discharge_delta;ir_avr;ir_std;ir_min;ir_max;ir_first;ir_last;ir_delta;rate_avr;type;sub_type;info
11;11;2;6;1;2412.0;128.02734082999615;2191;2633;2191;2633;20.173436786855316;268080.80189974257;15141.352155054954;242208.6416708914;291739.47709452326;242208.6416708914;291739.47709452326;20.44965657787447;25872.160231119164;15141.35215504284;2.477285942e-06;49530.835426109115;2.477285942e-06;49530.835426109115;1999399204745.9746;5.2230560903239816e-05;2.0367102458347097e-07;5.171528027858585e-05;5.277045784168877e-05;5.2067003707634285e-05;5.2418730774661526e-05;0.675527766111245;0.45021514571009047;0.20669058221563183;0.09621428698301315;1.0002191066741943;0.09621428698301315;1.0002191066741943;939.5744104519376;0.0003752387840101377;0.0002195927877273143;3.6e-14;0.000718374955628;3.6e-14;0.000718374955628;1995485987755.556;0.000725284011892;0.0;0.000725284011892;0.000725284011892;0.000725284011892;0.000725284011892;0.0;49.94566345214844;0.0;49.94566345214844;49.94566345214844;49.94566345214844;49.94566345214844;0.0;0.0488;charge;;
12;12;2;7;1;2634.0;;2634;2634;2634;2634;0.0;291739.517105561;;291739.517105561;291739.517105561;291739.517105561;291739.517105561;0.0;0.031203539829273;;0.031203539829273;0.031203539829273;0.031203539829273;0.031203539829273;0.0;3.633059861840593e-07;;3.633059861840593e-07;3.633059861840593e-07;3.633059861840593e-07;3.633059861840593e-07;0.0;0.9971442222595215;;0.9971442222595215;0.9971442222595215;0.9971442222595215;0.9971442222595215;0.0;0.000718374958777;;0.000718374958777;0.000718374958777;0.000718374958777;0.000718374958777;0.0;0.000725284011892;;0.000725284011892;0.000725284011892;0.000725284011892;0.000725284011892;0.0;28.185129165649414;;28.185129165649414;28.185129165649414;28.185129165649414;28.185129165649414;0.0;0.00034;ir;;
13;13;2;8;1;2648.0;7.937253933193772;2635;2661;2635;2661;0.9867172675521821;292061.533803172;305.9422703788275;291740.4302795945;292639.53414794727;291740.4302795945;292639.53414794727;0.3081862419586827;322.0075118387726;305.94227038259197;0.903988536536252;900.0078568893146;0.903988536536252;900.0078568893146;99459.6537471382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9278235148500513;0.03615249264562324;0.8799925446510315;0.9919169545173645;0.9919169545173645;0.8799925446510315;-11.283647220325204;0.000718374958777;0.0;0.000718374958777;0.000718374958777;0.000718374958777;0.000718374958777;0.0;0.000725284011892;0.0;0.000725284011892;0.000725284011892;0.000725284011892;0.000725284011892;0.0;28.185129165649414;0.0;28.185129165649414;28.185129165649414;28.185129165649414;28.185129165649414;0.0;0.0;ocvrlx_down;;
14;14;3;3;1;2905.5;141.01772938180503;2662;3149;2662;3149;18.29451540195342;313825.07909209013;15856.104571696953;292639.69086013286;342191.42384126695;292639.69086013286;342191.42384126695;16.93267677924706;21185.512954578855;15856.104571704353;0.124722499737231;49551.857703633796;0.124722499737231;49551.857703633796;39729586.14967716;-5.2127451983294315e-05;2.3770204854537445e-07;-5.274729846860282e-05;-5.1340393838472664e-05;-5.204384433454834e-05;-5.239557140157558e-05;-0.6758283741805629;0.2711396356662888;0.20239371193045125;0.049784105271101;0.8747653365135193;0.8747653365135193;0.049784105271101;-94.30886168060552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030652451429567627;0.00022942880820625358;1.813729e-09;0.000717071878712;1.813729e-09;0.000717071878712;39535678.427317426;28.185129165649414;0.0;28.185129165649414;28.185129165649414;28.185129165649414;28.185129165649414;0.0;0.0487;discharge;;
15;15;3;5;1;3166.0;9.669539802906858;3150;3182;3150;3182;1.0158730158730158;343063.4144226976;572.1280027898824;342191.42925937765;343991.4154509858;342191.42925937765;343991.4154509858;0.5260173217967294;872.016362355682;572.1280027621673;0.03119893915538;1800.017390547314;0.03119893915538;1800.017390547314;5769382.678826649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08347696743228218;0.008924019700570553;0.055626314133405685;0.09098704904317856;0.055626314133405685;0.09098704904317856;63.568358717726774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000717071878748;0.0;0.000717071878748;0.000717071878748;0.000717071878748;0.000717071878748;0.0;45.88064193725586;0.0;45.88064193725586;45.88064193725586;45.88064193725586;45.88064193725586;0.0;0.0;ocvrlx_up;;
16;16;3;6;1;3403.0;127.44999019223187;3183;3623;3183;3623;13.823437009110902;369752.79783956474;15071.544508413806;343991.6042925308;393297.03925545816;343991.6042925308;393297.03925545816;14.333325100864373;25761.38109467764;15071.544508416504;0.187547532924015;49305.62251046034;0.187547532924015;49305.62251046034;26289567.34019186;5.225921747282088e-05;2.089586535285796e-07;5.171528027858585e-05;5.31221812707372e-05;5.2418730774661526e-05;5.2418730774661526e-05;0.0;0.4497546586725447;0.20660977489234333;0.09621428698301315;1.0002191066741943;0.09621428698301315;1.0002191066741943;939.5744104519376;0.000373852102761898;0.00021877986192614388;2.703366e-09;0.000715551630555;2.703366e-09;0.000715551630555;26468814.329580233;0.000717071878748;0.0;0.000717071878748;0.000717071878748;0.000717071878748;0.000717071878748;0.0;45.88064193725586;0.0;45.88064193725586;45.88064193725586;45.88064193725586;45.88064193725586;0.0;0.04883;charge;;
17;17;3;7;1;3624.0;;3624;3624;3624;3624;0.0;393297.07454001234;;393297.07454001234;393297.07454001234;393297.07454001234;393297.07454001234;0.0;0.03120707880919;;0.03120707880919;0.03120707880919;0.03120707880919;0.03120707880919;0.0;3.633059861840593e-07;;3.633059861840593e-07;3.633059861840593e-07;3.633059861840593e-07;3.633059861840593e-07;0.0;0.9962217807769775;;0.9962217807769775;0.9962217807769775;0.9962217807769775;0.9962217807769775;0.0;0.000715551857823;;0.000715551857823;0.000715551857823;0.000715551857823;0.000715551857823;0.0;0.000717071878748;;0.000717071878748;0.000717071878748;0.000717071878748;0.000717071878748;0.0;28.571260452270508;;28.571260452270508;28.571260452270508;28.571260452270508;28.571260452270508;0.0;0.00034;ir;;
18;18;3;8;1;3638.0;7.937253933193772;3625;3651;3625;3651;0.7172413793103448;393603.4105635256;299.1228691678441;393298.10836155;394197.0874759062;393298.10836155;394197.0874759062;0.2285744821151666;306.3317893943614;299.12286919291387;1.029587287701019;900.0087016438208;1.029587287701019;900.0087016438208;87314.51185294487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.926046938807876;0.03749541578988017;0.8738428950309753;0.9909945130348206;0.9909945130348206;0.8738428950309753;-11.821621256517377;0.000715551857823;0.0;0.000715551857823;0.000715551857823;0.000715551857823;0.000715551857823;0.0;0.0007170718787480002;0.0;0.000717071878748;0.000717071878748;0.000717071878748;0.000717071878748;0.0;28.571260452270508;0.0;28.571260452270508;28.571260452270508;28.571260452270508;28.571260452270508;0.0;0.0;ocvrlx_down;;
19;19;4;10;1;3792.0;81.26192220222212;3652;3932;3652;3932;7.667031763417306;402355.587430968;7673.647914800902;394197.11446231813;417427.995212143;394197.11446231813;417427.995212143;5.893214307646978;8158.472970897937;7673.647914794314;2.477285942e-06;23230.880751948294;2.477285942e-06;23230.880751948294;937755321483.6356;-0.0001057928117699308;2.400090622690998e-07;-0.00010656135418685153;-0.00010515444591874257;-0.00010620962711982429;-0.00010585790005279705;0.33116307491638886;0.33367557143560506;0.23251545931466105;0.049784105271101;0.8670782446861267;0.8670782446861267;0.049784105271101;-94.2584068305021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023963295451718506;0.00022536585895879474;7.3e-14;0.000682167857746;7.3e-14;0.000682167857746;934476517360.2739;28.571260452270508;0.0;28.571260452270508;28.571260452270508;28.571260452270508;28.571260452270508;0.0;0.09885;discharge;;
20;20;4;11;1;3933.0;;3933;3933;3933;3933;0.0;417428.0167831249;;417428.0167831249;417428.0167831249;417428.0167831249;417428.0167831249;0.0;0.031143377170678;;0.031143377170678;0.031143377170678;0.031143377170678;0.031143377170678;0.0;-3.5056789329246385e-06;;-3.5056789329246385e-06;-3.5056789329246385e-06;-3.5056789329246385e-06;-3.5056789329246385e-06;0.0;0.05716373771429062;;0.05716373771429062;0.05716373771429062;0.05716373771429062;0.05716373771429062;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.000682167888073;;0.000682167888073;0.000682167888073;0.000682167888073;0.000682167888073;0.0;51.25755310058594;;51.25755310058594;51.25755310058594;51.25755310058594;51.25755310058594;0.0;0.00328;ir;;
21;21;4;12;1;3943.0;5.627314338711377;3934;3952;3934;3952;0.45754956786985257;417826.3967217508;310.6175462980604;417428.0700171317;418328.02527487034;417428.0700171317;418328.02527487034;0.21559528991467064;398.3893634319478;310.6175462793792;0.062658701130669;900.0179164397296;0.062658701130669;900.0179164397296;1436281.3807165015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08846243470907211;0.010581610929489843;0.06269846111536026;0.0971367359161377;0.06269846111536026;0.0971367359161377;54.92682625401875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000682167888073;0.0;0.000682167888073;0.000682167888073;0.000682167888073;0.000682167888073;0.0;51.25755310058594;0.0;51.25755310058594;51.25755310058594;51.25755310058594;51.25755310058594;0.0;0.0;ocvrlx_up;;
22;22;4;13;1;4077.0;72.02430145443967;3953;4201;3953;4201;6.273716164938022;431275.3416653041;7679.912267285893;418328.02940412454;441308.2029312807;418328.02940412454;441308.2029312807;5.493338220699587;12947.312263415197;7679.912267272914;2.477285942e-06;22980.173529279575;2.477285942e-06;22980.173529279575;927635083911.6129;0.00010587823430887876;2.0949884971167756e-07;0.00010517760529182851;0.00010658451355993748;0.00010517760529182851;0.00010552933235885575;0.33441250735014355;0.4998008097151676;0.2374410697376466;0.10851366817951202;1.0002191066741943;0.10851366817951202;1.0002191066741943;821.7448119250301;0.0003806647586886426;0.00022575387545310907;7.2e-14;0.000675536113799;7.2e-14;0.000675536113799;938244602398.6111;0.000682167888073;0.0;0.000682167888073;0.000682167888073;0.000682167888073;0.000682167888073;0.0;51.25755310058594;0.0;51.25755310058594;51.25755310058594;51.25755310058594;51.25755310058594;0.0;0.09893;charge;;
23;23;4;15;1;4218.0;9.669539802906858;4202;4234;4202;4234;0.7615421227986673;441564.1604013911;284.38052896109286;441308.20906859566;442208.18661801494;441308.20906859566;442208.18661801494;0.20393401503197117;255.98251947680282;284.3805289521641;0.031186552725669;900.0087359719261;0.031186552725669;900.0087359719261;2885787.20878774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9074425588954579;0.04830569175939163;0.8366372585296631;0.9900720715522766;0.9900720715522766;0.8366372585296631;-15.497337762699637;0.0006755361138;0.0;0.0006755361138;0.0006755361138;0.0006755361138;0.0006755361138;0.0;0.000682167888073;0.0;0.000682167888073;0.000682167888073;0.000682167888073;0.000682167888073;0.0;25.861583709716797;0.0;25.861583709716797;25.861583709716797;25.861583709716797;25.861583709716797;0.0;0.0;ocvrlx_down;;
24;24;5;10;1;4370.5;78.66384175718855;4235;4506;4235;4506;6.399055489964581;450442.69038894714;7579.774138814135;442208.2283120366;465106.93986783235;442208.2283120366;465106.93986783235;5.178264466765567;8234.462079497105;7579.774138811266;2.477285942e-06;22898.71155862692;2.477285942e-06;22898.71155862692;924346728325.7056;-0.00010579324434194645;2.4622639686680185e-07;-0.00010620962711982429;-0.00010515444591874257;-0.00010620962711982429;-0.00010585790005279705;0.33116307491638886;0.32246982934884727;0.2198526218384706;0.049784105271101;0.8301800489425659;0.8301800489425659;0.049784105271101;-94.0032158885879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024186206638836399;0.00022260316340668866;7.3e-14;0.000672450890122;7.3e-14;0.000672450890122;921165602806.8494;25.861583709716797;0.0;25.861583709716797;25.861583709716797;25.861583709716797;25.861583709716797;0.0;0.09885;discharge;;
25;25;5;12;1;4516.0;5.627314338711377;4507;4525;4507;4525;0.39937874417572666;465494.4862229012;308.9087331691206;465106.9446291864;466006.93777701346;465106.9446291864;466006.93777701346;0.19350241019182757;387.5727750894259;308.9087331792646;0.031181244255793;900.02432907134;0.031181244255793;900.02432907134;2886328.5263540414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08902885255060698;0.011315921903846312;0.06208349019289017;0.09959661215543747;0.06208349019289017;0.09928912669420242;59.92839060065129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000672450890122;0.0;0.000672450890122;0.000672450890122;0.000672450890122;0.000672450890122;0.0;51.8349723815918;0.0;51.8349723815918;51.8349723815918;51.8349723815918;51.8349723815918;0.0;0.0;ocvrlx_up;;
26;26;5;13;1;4649.0;71.44695001654492;4526;4772;4526;4772;5.435262925320371;478825.65927842143;7597.593996759387;466006.9631322956;488727.8538156832;466006.9631322956;488727.8538156832;4.875654760750295;12818.727344112158;7597.593996766568;0.031197877461405;22720.921881619;0.031197877461405;22720.921881619;72828322.092904;0.00010593374728612594;1.9989671520430875e-07;0.00010552933235885575;0.00010658451355993748;0.00010552933235885575;0.000105881059425883;0.33329791742752835;0.5013781742830026;0.2370001490452944;0.1109735444188118;1.0002191066741943;0.1109735444188118;1.0002191066741943;801.3131119786431;0.0003769716398367247;0.00022340944986063812;9.14525e-10;0.00066813743715;9.14525e-10;0.00066813743715;73058311.43216424;0.000672450890122;0.0;0.000672450890122;0.000672450890122;0.000672450890122;0.000672450890122;0.0;51.8349723815918;0.0;51.8349723815918;51.8349723815918;51.8349723815918;51.8349723815918;0.0;0.09898;charge;;
27;27;5;14;1;4773.0;;4773;4773;4773;4773;0.0;488727.8639634909;;488727.8639634909;488727.8639634909;488727.8639634909;488727.8639634909;0.0;2.477285942e-06;;2.477285942e-06;2.477285942e-06;2.477285942e-06;2.477285942e-06;0.0;7.150320016080514e-07;;7.150320016080514e-07;7.150320016080514e-07;7.150320016080514e-07;7.150320016080514e-07;0.0;0.9956067800521851;;0.9956067800521851;0.9956067800521851;0.9956067800521851;0.9956067800521851;0.0;0.00066813743715;;0.00066813743715;0.00066813743715;0.00066813743715;0.00066813743715;0.0;0.000672450890122;;0.000672450890122;0.000672450890122;0.000672450890122;0.000672450890122;0.0;51.8349723815918;;51.8349723815918;51.8349723815918;51.8349723815918;51.8349723815918;0.0;0.00067;ir;;
28;28;5;15;1;4790.5;9.958246164193104;4774;4807;4774;4807;0.6912442396313364;488994.8520260902;295.3574615161908;488727.8742632601;489627.882929868;488727.8742632601;489627.882929868;0.1841533323558906;266.97776433936895;295.3574615550197;1.415591967e-06;900.0086683774095;1.415591967e-06;900.0086683774095;63578254747.31713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9039492379216587;0.04949910790574321;0.8329474329948425;0.9894570708274841;0.9894570708274841;0.8335623741149902;-15.755579631374909;0.00066813743715;0.0;0.00066813743715;0.00066813743715;0.00066813743715;0.00066813743715;0.0;0.000672450890122;0.0;0.000672450890122;0.000672450890122;0.000672450890122;0.000672450890122;0.0;26.207441329956055;0.0;26.207441329956055;26.207441329956055;26.207441329956055;26.207441329956055;0.0;0.0;ocvrlx_down;;
29;29;6;10;1;4942.5;78.08649050892222;4808;5077;4808;5077;5.5948419301164725;497820.16061658814;7531.720408464374;489627.9160512416;512360.92337657616;489627.9160512416;512360.92337657616;4.642914870678131;8192.24456794829;7531.720408471555;2.477285942e-06;22733.007328165717;2.477285942e-06;22733.007328165717;917657785896.7413;-0.00010579797618211834;1.9200676526361087e-07;-0.00010620962711982429;-0.00010515444591874257;-0.00010620962711982429;-0.00010620962711982429;0.0;0.32187496563074763;0.21850945257954987;0.049784105271101;0.8264902234077454;0.8264902234077454;0.049784105271101;-93.97644353664178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024065721035659626;0.00022128401111080965;7.3e-14;0.000667891343426;7.3e-14;0.000667891343426;914919648428.767;26.207441329956055;0.0;26.207441329956055;26.207441329956055;26.207441329956055;26.207441329956055;0.0;0.09885;discharge;;
30;30;6;12;1;5087.0;5.627314338711377;5078;5096;5078;5096;0.3544702638834187;512742.20404120086;308.006443718654;512360.94504261325;513260.9381359402;512360.94504261325;513260.9381359402;0.17565606864357466;381.2901764418042;308.00644373470925;0.031178059173868;900.0242713859672;0.031178059173868;900.0242713859672;2886623.2125222394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08935252204537392;0.011925159199467303;0.06146852299571037;0.10051906853914261;0.06146852299571037;0.10021158307790756;63.029105294918025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000667891343509;0.0;0.000667891343509;0.000667891343509;0.000667891343509;0.000667891343509;0.0;50.880340576171875;0.0;50.880340576171875;50.880340576171875;50.880340576171875;50.880340576171875;0.0;0.0;ocvrlx_up;;
31;31;6;13;1;5220.0;71.44695001654492;5097;5343;5097;5343;4.826368452030606;526044.3670291682;7568.929679798022;513260.9410549847;535864.3015698072;513260.9410549847;535864.3015698072;4.40387309978475;12783.425977130732;7568.929679809471;2.831183934e-06;22603.360517653673;2.831183934e-06;22603.360517653673;798371318916.3107;0.00010584118753164508;2.0653920598826354e-07;0.00010517760529182851;0.00010658451355993748;0.00010517760529182851;0.000105881059425883;0.6688250147002871;0.5030189221385519;0.23785291081049614;0.1109735444188118;1.0002191066741943;0.1109735444188118;1.0002191066741943;801.3131119786431;0.0003755381283803927;0.00022237324353764257;8.3e-14;0.000664069452831;8.3e-14;0.000664069452831;800083678009.6385;0.000667891343509;0.0;0.000667891343509;0.000667891343509;0.000667891343509;0.000667891343509;0.0;50.880340576171875;0.0;50.880340576171875;50.880340576171875;50.880340576171875;50.880340576171875;0.0;0.09889;charge;;
