;index;cycle;step;sub_step;point_avr;point_std;point_min;point_max;point_first;point_last;point_delta;test_time_avr;test_time_std;test_time_min;test_time_max;test_time_first;test_time_last;test_time_delta;step_time_avr;step_time_std;step_time_min;step_time_max;step_time_first;step_time_last;step_time_delta;current_avr;current_std;current_min;current_max;current_first;current_last;current_delta;voltage_avr;voltage_std;voltage_min;voltage_max;voltage_first;voltage_last;voltage_delta;charge_avr;charge_std;charge_min;charge_max;charge_first;charge_last;charge_delta;discharge_avr;discharge_std;discharge_min;discharge_max;discharge_first;discharge_last;discharge_delta;ir_avr;ir_std;ir_min;ir_max;ir_first;ir_last;ir_delta;rate_avr;type;sub_type;info
0;0;1;1;1;133.0;76.643112323722;1;265;1;265;26400.0;39900.9285333575;22992.501464114153;300.01496917864426;79280.79068844976;300.01496917864426;79280.79068844976;26325.611663810654;39900.86745278495;22992.501464109442;299.9538885072689;79280.7296077784;299.9538885072689;79280.7296077784;26330.97244123813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.598791319469236;0.11229033544594845;2.310816764831543;2.735747814178467;2.310816764831543;2.735747814178467;18.38878165564551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ocvrlx_up;;
1;1;1;2;1;266.0;;266;266;266;266;0.0;79280.91916631453;;79280.91916631453;79280.91916631453;79280.91916631453;79280.91916631453;0.0;0.098333742085514;;0.098333742085514;0.098333742085514;0.098333742085514;0.098333742085514;0.0;-3.160288088110974e-06;;-3.160288088110974e-06;-3.160288088110974e-06;-3.160288088110974e-06;-3.160288088110974e-06;0.0;2.735747814178467;;2.735747814178467;2.735747814178467;2.735747814178467;2.735747814178467;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.8141e-11;;1.8141e-11;1.8141e-11;1.8141e-11;1.8141e-11;0.0;65.45014190673828;;65.45014190673828;65.45014190673828;65.45014190673828;65.45014190673828;0.0;0.00301;ir;;
2;2;1;3;1;711.0;256.7764916550319;267;1155;267;1155;332.5842696629214;94855.30812709573;18495.318418117015;79280.92122081538;136313.89998728977;79280.92122081538;136313.89998728977;71.93783559555847;15574.386907463862;18495.31841809947;1.061693975e-06;57032.978767536086;1.061693975e-06;57032.978767536086;5371884941371.584;-5.134944240842198e-05;2.2366833996723616e-07;-5.2037281420780346e-05;-5.063075150246732e-05;-5.0982383982045576e-05;-5.168564894120209e-05;-1.3794273712350946;0.7923212454552658;0.7985439061696353;0.04995051771402359;2.7216038703918457;2.7216038703918457;0.04995051771402359;-98.16466612729971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022202190057521486;0.0002635974919309789;1.8156e-11;0.000812644014968;1.8156e-11;0.000812644014968;4475897757.28134;65.45014190673828;0.0;65.45014190673828;65.45014190673828;65.45014190673828;65.45014190673828;0.0;0.04883;discharge;;
3;3;1;4;1;1156.0;;1156;1156;1156;1156;0.0;136313.91561521473;;136313.91561521473;136313.91561521473;136313.91561521473;136313.91561521473;0.0;0.015586021454004;;0.015586021454004;0.015586021454004;0.015586021454004;0.015586021454004;0.0;4.408999831895244e-09;;4.408999831895244e-09;4.408999831895244e-09;4.408999831895244e-09;4.408999831895244e-09;0.0;0.0573299266397953;;0.0573299266397953;0.0573299266397953;0.0573299266397953;0.0573299266397953;0.0;1.9e-14;;1.9e-14;1.9e-14;1.9e-14;1.9e-14;0.0;0.000812644014968;;0.000812644014968;0.000812644014968;0.000812644014968;0.000812644014968;0.0;68.34117889404297;;68.34117889404297;68.34117889404297;68.34117889404297;68.34117889404297;0.0;0.0;ir;;
4;4;1;5;1;1172.5;9.38083151964686;1157;1188;1157;1188;2.679343128781331;137218.9417335736;559.2204468130102;136322.54237146807;138113.91758756706;136322.54237146807;138113.91758756706;1.3140711616261105;905.0259853250005;559.2204467517582;8.626623108901844;1800.0018392078632;8.626623108901844;1800.0018392078632;20765.659905211745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08544470509514213;0.007074278552383131;0.06255700439214706;0.09145969152450562;0.06255700439214706;0.09115221351385117;45.71064327577317;1.9e-14;0.0;1.9e-14;1.9e-14;1.9e-14;1.9e-14;0.0;0.000812644014968;0.0;0.000812644014968;0.000812644014968;0.000812644014968;0.000812644014968;0.0;68.34117889404297;0.0;68.34117889404297;68.34117889404297;68.34117889404297;68.34117889404297;0.0;0.0;ocvrlx_up;;
5;5;1;6;1;1405.0;125.14058760716551;1189;1621;1189;1621;36.333052985702274;163335.1272231138;14784.1180151666;138113.93163358574;186343.2267239943;138113.93163358574;186343.2267239943;34.91993495512109;25221.211073732324;14784.118015173679;0.015484098832384;48229.31057486129;0.015484098832384;48229.31057486129;311476280.3624966;5.234169854784404e-05;1.9437556717822652e-07;5.134283492225222e-05;5.274936484056525e-05;5.134283492225222e-05;5.239773236098699e-05;2.0546147097880105;0.45141605535569423;0.20694485693254222;0.09760919958353043;1.000049352645874;0.09760919958353043;1.000049352645874;924.5441586579838;0.0003667019562206143;0.00021489194562243828;2.20852e-10;0.000701094266885;2.20852e-10;0.000701094266885;317449715.6616195;0.0008126440149679999;0.0;0.000812644014968;0.000812644014968;0.000812644014968;0.000812644014968;0.0;68.34117889404297;0.0;68.34117889404297;68.34117889404297;68.34117889404297;68.34117889404297;0.0;0.04978;charge;;
6;6;1;7;1;1622.0;;1622;1622;1622;1622;0.0;186343.25853552317;;186343.25853552317;186343.25853552317;186343.25853552317;186343.25853552317;0.0;0.03114797784457;;0.03114797784457;0.03114797784457;0.03114797784457;0.03114797784457;0.0;-3.4722398822850664e-07;;-3.4722398822850664e-07;-3.4722398822850664e-07;-3.4722398822850664e-07;-3.4722398822850664e-07;0.0;0.9963597059249878;;0.9963597059249878;0.9963597059249878;0.9963597059249878;0.9963597059249878;0.0;0.000701094266885;;0.000701094266885;0.000701094266885;0.000701094266885;0.000701094266885;0.0;0.000812644017972;;0.000812644017972;0.000812644017972;0.000812644017972;0.000812644017972;0.0;32.4153938293457;;32.4153938293457;32.4153938293457;32.4153938293457;32.4153938293457;0.0;0.00033;ir;;
7;7;1;8;1;1635.0;7.359800721939872;1623;1647;1623;1647;1.478743068391867;186683.7826587225;311.39235885083696;186345.88008542405;187243.26845909643;186345.88008542405;187243.26845909643;0.4815713517578185;340.5233412783433;311.3923588851941;2.620767866628587;900.0091418929226;2.620767866628587;900.0091418929226;34241.42921825098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9327860760688782;0.03261453380376515;0.8912031054496765;0.9911326169967651;0.9911326169967651;0.8912031054496765;-10.082355260377307;0.000701094266885;0.0;0.000701094266885;0.000701094266885;0.000701094266885;0.000701094266885;0.0;0.000812644017972;0.0;0.000812644017972;0.000812644017972;0.000812644017972;0.000812644017972;0.0;32.4153938293457;0.0;32.4153938293457;32.4153938293457;32.4153938293457;32.4153938293457;0.0;0.0;ocvrlx_down;;
8;8;2;3;1;1892.0;141.30640466730443;1648;2136;1648;2136;29.611650485436893;208207.69023329057;15822.27223296057;187243.6814766109;236615.6651247542;187243.6814766109;236615.6651247542;26.367770201266037;20964.383088506234;15822.272232959205;0.374331707879857;49372.35797985118;0.374331707879857;49372.35797985118;13189367.240028035;-5.129015227984008e-05;2.410831906493239e-07;-5.2037281420780346e-05;-5.0279115384910256e-05;-5.133401646162383e-05;-5.168564894120209e-05;-0.6849892212138304;0.2738057856651781;0.20662655786351136;0.04995051771402359;0.8859760165214539;0.8859760165214539;0.04995051771402359;-94.36209143559655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002985211461065358;0.00022525827061132316;5.122734e-09;0.000702868075846;5.122734e-09;0.000702868075846;13720465.538753329;32.4153938293457;0.0;32.4153938293457;32.4153938293457;32.4153938293457;32.4153938293457;0.0;0.04878;discharge;;
9;9;2;5;1;2153.0;9.669539802906858;2137;2169;2137;2169;1.4974262985493683;237496.8749389487;572.7346011701745;236615.6841206047;238415.67038653148;236615.6841206047;238415.67038653148;0.7607214511652158;881.2219752979418;572.734601145938;0.031156825294364;1800.0174227520313;0.031156825294364;1800.0174227520313;5777181.240132122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08340011017792152;0.008547578727707585;0.0561000257730484;0.09022978693246841;0.0561000257730484;0.08992231637239456;60.289260358228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000702868075846;0.0;0.000702868075846;0.000702868075846;0.000702868075846;0.000702868075846;0.0;51.86960220336914;0.0;51.86960220336914;51.86960220336914;51.86960220336914;51.86960220336914;0.0;0.0;ocvrlx_up;;
