;index;cycle;step;sub_step;point_avr;point_std;point_min;point_max;point_first;point_last;point_delta;test_time_avr;test_time_std;test_time_min;test_time_max;test_time_first;test_time_last;test_time_delta;step_time_avr;step_time_std;step_time_min;step_time_max;step_time_first;step_time_last;step_time_delta;current_avr;current_std;current_min;current_max;current_first;current_last;current_delta;voltage_avr;voltage_std;voltage_min;voltage_max;voltage_first;voltage_last;voltage_delta;charge_avr;charge_std;charge_min;charge_max;charge_first;charge_last;charge_delta;discharge_avr;discharge_std;discharge_min;discharge_max;discharge_first;discharge_last;discharge_delta;ir_avr;ir_std;ir_min;ir_max;ir_first;ir_last;ir_delta;rate_avr;type;sub_type;info
10;10;2;5;1;2251.5;9.38083151964686;2236;2267;2236;2267;1.3864042933810377;220415.37694341602;559.2838976044341;219512.31263938785;221302.1745600701;219512.31263938785;221302.1745600701;0.8153811051239804;913.2041016202159;559.2838976256129;10.13979784638916;1800.001718528648;10.13979784638916;1800.001718528648;17651.850143340274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08291256858501583;0.007187682397687028;0.06025458499789238;0.08915840834379196;0.06025458499789238;0.08915840834379196;47.96950032418379;6.64e-13;0.0;6.64e-13;6.64e-13;6.64e-13;6.64e-13;0.0;0.00069364072523;0.0;0.00069364072523;0.00069364072523;0.00069364072523;0.00069364072523;0.0;52.098419189453125;0.0;52.098419189453125;52.098419189453125;52.098419189453125;52.098419189453125;0.0;0.0;ocvrlx_up;;
11;11;2;6;1;2506.0;137.84230119959548;2268;2744;2268;2744;20.987654320987655;249338.46071080846;16358.53443554716;221302.3640181336;275243.07679416967;221302.3640181336;275243.07679416967;24.374214444277754;28036.283889624658;16358.534435543048;0.187196820014205;53940.899973209926;0.187196820014205;53940.899973209926;28814972.80364952;4.5228737898025e-05;2.595589309314493e-09;4.521385926636867e-05;4.5236585719976574e-05;4.52290078101214e-05;4.5232794946059585e-05;0.008373245670304055;0.44445795695486806;0.20368172808151977;0.09438569843769073;1.000243902206421;0.09438569843769073;1.000243902206421;959.7409552112789;0.0003522348586673585;0.00020551956399329446;2.352368e-09;0.000677684956178;2.352368e-09;0.000677684956178;28808528.419447973;0.00069364072523;0.0;0.00069364072523;0.00069364072523;0.00069364072523;0.00069364072523;0.0;52.098419189453125;0.0;52.098419189453125;52.098419189453125;52.098419189453125;52.098419189453125;0.0;0.04916;charge;;
12;12;2;8;1;2757.5;7.648529270389178;2745;2770;2745;2770;0.9107468123861566;275545.5459303182;298.1198606913433;275243.12574123;276143.07201102126;275243.12574123;276143.07201102126;0.3269641221257483;302.482348888484;298.1198606683079;0.062160058860314;900.0084294962651;0.062160058860314;900.0084294962651;1447788.6378128484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9329868876017057;0.035613321260237044;0.8846285939216614;0.9950165748596191;0.9950165748596191;0.8846285939216614;-11.094084634070718;0.000677684956178;0.0;0.000677684956178;0.000677684956178;0.000677684956178;0.000677684956178;0.0;0.00069364072523;0.0;0.00069364072523;0.00069364072523;0.00069364072523;0.00069364072523;0.0;30.7110652923584;0.0;30.7110652923584;30.7110652923584;30.7110652923584;30.7110652923584;0.0;0.0;ocvrlx_down;;
13;13;3;3;1;3035.0;152.85341561988946;2771;3299;2771;3299;19.054492962829304;299858.1495447325;17371.434770874832;276143.26005892025;330822.992475587;276143.26005892025;330822.992475587;19.801219267491746;23715.06110274145;17371.434770865275;0.171616814826061;54679.90403348158;0.171616814826061;54679.90403348158;31861523.86762706;-4.522057811807514e-05;2.8010807667603545e-09;-4.523035022430122e-05;-4.5203836634755135e-05;-4.521898881648667e-05;-4.5222775952424854e-05;-0.008375100897439126;0.26538129481847883;0.19891426206160023;0.04980000853538513;0.8794012665748596;0.8794012665748596;0.04980000853538513;-94.33705517285085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002978896791494537;0.00021820510923110814;2.155814e-09;0.000686843141688;2.155814e-09;0.000686843141688;31859937.16869823;30.7110652923584;0.0;30.7110652923584;30.7110652923584;30.7110652923584;30.7110652923584;0.0;0.04915;discharge;;
14;14;3;4;1;3300.0;;3300;3300;3300;3300;0.0;330823.01134307706;;330823.01134307706;330823.01134307706;330823.01134307706;330823.01134307706;0.0;0.03108887687995;;0.03108887687995;0.03108887687995;0.03108887687995;0.03108887687995;0.0;-2.7597091047937283e-06;;-2.7597091047937283e-06;-2.7597091047937283e-06;-2.7597091047937283e-06;-2.7597091047937283e-06;0.0;0.05195242166519165;;0.05195242166519165;0.05195242166519165;0.05195242166519165;0.05195242166519165;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.00068684316552;;0.00068684316552;0.00068684316552;0.00068684316552;0.00068684316552;0.0;44.076751708984375;;44.076751708984375;44.076751708984375;44.076751708984375;44.076751708984375;0.0;0.003;ir;;
15;15;3;5;1;3316.5;9.38083151964686;3301;3332;3301;3332;0.9391093607997576;331703.3757601151;559.0185134945949;330825.68239317206;332623.0166324843;330825.68239317206;332623.0166324843;0.5432873972511483;880.3765083574781;559.0185134966935;2.683141325977918;1800.0173806381704;2.683141325977918;1800.0173806381704;66986.19345580398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08221111295279115;0.007972463621605969;0.057179708033800125;0.08915840834379196;0.057179708033800125;0.08885092288255692;55.38890620084186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00068684316552;0.0;0.00068684316552;0.00068684316552;0.00068684316552;0.00068684316552;0.0;44.076751708984375;0.0;44.076751708984375;44.076751708984375;44.076751708984375;44.076751708984375;0.0;0.0;ocvrlx_up;;
16;16;3;6;1;3570.5;137.55362590640786;3333;3808;3333;3808;14.251425142514252;360591.2137463178;16318.70577764428;332623.82984719996;386406.0123746899;332623.82984719996;386406.0123746899;16.16907079453577;27968.19511199767;16318.70577764788;0.811213116308929;53782.99374025232;0.811213116308929;53782.99374025232;6629846.269232966;4.5228856658216215e-05;2.602134674772262e-09;4.5217646402306855e-05;4.5236585719976574e-05;4.52290078101214e-05;4.52290078101214e-05;0.0;0.4443323091298592;0.20418314711548827;0.09407820552587509;1.000243902206421;0.09407820552587509;1.000243902206421;963.2046993406094;0.0003513773503832794;0.00020502130950948177;1.0191275e-08;0.000675704969588;1.0191275e-08;0.000675704969588;6630129.972088871;0.0006868431655199999;0.0;0.00068684316552;0.00068684316552;0.00068684316552;0.00068684316552;0.0;44.076751708984375;0.0;44.076751708984375;44.076751708984375;44.076751708984375;44.076751708984375;0.0;0.04916;charge;;
17;17;3;7;1;3809.0;;3809;3809;3809;3809;0.0;386406.0210060698;;386406.0210060698;386406.0210060698;386406.0210060698;386406.0210060698;0.0;2.477285942e-06;;2.477285942e-06;2.477285942e-06;2.477285942e-06;2.477285942e-06;0.0;1.63730007329832e-08;;1.63730007329832e-08;1.63730007329832e-08;1.63730007329832e-08;1.63730007329832e-08;0.0;0.997169017791748;;0.997169017791748;0.997169017791748;0.997169017791748;0.997169017791748;0.0;0.000675704969588;;0.000675704969588;0.000675704969588;0.000675704969588;0.000675704969588;0.0;0.00068684316552;;0.00068684316552;0.00068684316552;0.00068684316552;0.00068684316552;0.0;44.076751708984375;;44.076751708984375;44.076751708984375;44.076751708984375;44.076751708984375;0.0;2e-05;ir;;
18;18;3;8;1;3823.0;7.937253933193772;3810;3836;3810;3836;0.6824146981627297;386713.15540026646;302.59987825409667;386406.7161560515;387306.0384778488;386406.7161560515;387306.0384778488;0.23273982676691357;307.12560896177723;302.59987823812213;0.686364628886641;900.0086867801053;0.686364628886641;900.0086867801053;131026.90382078962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9272326716670284;0.03718578300044859;0.8769413828849792;0.9919416904449463;0.9919416904449463;0.8769413828849792;-11.593454400367262;0.000675704969588;0.0;0.000675704969588;0.000675704969588;0.000675704969588;0.000675704969588;0.0;0.00068684316552;0.0;0.00068684316552;0.00068684316552;0.00068684316552;0.00068684316552;0.0;32.04738235473633;0.0;32.04738235473633;32.04738235473633;32.04738235473633;32.04738235473633;0.0;0.0;ocvrlx_down;;
19;19;4;10;1;3988.5;87.90145998029081;3837;4140;3837;4140;7.8967943706020325;396799.7587414879;8610.747139642124;387306.0700561089;413319.91557149583;387306.0700561089;413319.91557149583;6.716611880525998;9493.688687638589;8610.747139618981;2.477285942e-06;26013.845517510345;2.477285942e-06;26013.845517510345;1050094584318.8036;-9.043592155266149e-05;2.730288611299857e-09;-9.04429834918119e-05;-9.043162572197616e-05;-9.043162572197616e-05;-9.043919999385253e-05;-0.00837568916393404;0.32314830433920416;0.23057576324325155;0.04980000853538513;0.871406614780426;0.871406614780426;0.04980000853538513;-94.28510092869405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023849121065366445;0.00021631043398309669;6.2e-14;0.00065349117051;6.2e-14;0.00065349117051;1054018016851.6128;32.04738235473633;0.0;32.04738235473633;32.04738235473633;32.04738235473633;32.04738235473633;0.0;0.09829;discharge;;
20;20;4;12;1;4150.0;5.627314338711377;4141;4159;4141;4159;0.4346776141028737;413720.89477378654;311.2990182506901;413319.94483845023;414219.9223680512;413319.94483845023;414219.9223680512;0.21774355214160432;400.98112762591614;311.2990182212065;0.031192215093537;900.0087218160063;0.031192215093537;900.0087218160063;2885263.284130749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08635865328343291;0.010550050021543534;0.060562070459127426;0.09530815482139587;0.060562070459127426;0.09530815482139587;57.37268243779436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00065349117051;0.0;0.00065349117051;0.00065349117051;0.00065349117051;0.00065349117051;0.0;52.09670639038086;0.0;52.09670639038086;52.09670639038086;52.09670639038086;52.09670639038086;0.0;0.0;ocvrlx_up;;
21;21;4;13;1;4293.5;77.50913924606999;4160;4427;4160;4427;6.418269230769231;428490.56719677587;8449.19706232467;414219.94422548485;439803.04947333207;414219.94422548485;439803.04947333207;6.176212807831578;14270.654154074964;8449.197062330451;0.03118265984776;25583.1364308609;0.03118265984776;25583.1364308609;82042729.43072498;9.046385984315272e-05;2.4432674873922335e-09;9.045679325936362e-05;9.047194180311635e-05;9.045679325936362e-05;9.046058403328061e-05;0.0041907011960068165;0.4908552577079677;0.23497469825127654;0.10453278571367264;1.000243902206421;0.10453278571367264;1.000243902206421;856.8709906442218;0.0003586041064441642;0.000212316913651435;7.83523e-10;0.000642870346626;7.83523e-10;0.000642870346626;82048588.63147603;0.00065349117051;0.0;0.00065349117051;0.00065349117051;0.00065349117051;0.00065349117051;0.0;52.09670639038086;0.0;52.09670639038086;52.09670639038086;52.09670639038086;52.09670639038086;0.0;0.09832;charge;;
22;22;4;14;1;4428.0;;4428;4428;4428;4428;0.0;439803.09142193495;;439803.09142193495;439803.09142193495;439803.09142193495;439803.09142193495;0.0;0.031167088336124;;0.031167088336124;0.031167088336124;0.031167088336124;0.031167088336124;0.0;1.63730007329832e-08;;1.63730007329832e-08;1.63730007329832e-08;1.63730007329832e-08;1.63730007329832e-08;0.0;0.9940941333770752;;0.9940941333770752;0.9940941333770752;0.9940941333770752;0.9940941333770752;0.0;0.000642870346768;;0.000642870346768;0.000642870346768;0.000642870346768;0.000642870346768;0.0;0.00065349117051;;0.00065349117051;0.00065349117051;0.00065349117051;0.00065349117051;0.0;29.37338638305664;;29.37338638305664;29.37338638305664;29.37338638305664;29.37338638305664;0.0;2e-05;ir;;
23;23;4;15;1;4445.5;9.958246164193104;4429;4462;4429;4462;0.7450891849175886;440069.262531727;296.38027162447565;439803.2271774946;440703.1110437453;439803.2271774946;440703.1110437453;0.20461056459858964;266.1601823394868;296.3802716805976;0.124827961338768;900.0086942119628;0.124827961338768;900.0086942119628;720899.2733674854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9046242955852958;0.049179152766797865;0.8348156213760376;0.9888668060302734;0.9888668060302734;0.8348156213760376;-15.578557568603397;0.000642870346768;0.0;0.000642870346768;0.000642870346768;0.000642870346768;0.000642870346768;0.0;0.00065349117051;0.0;0.00065349117051;0.00065349117051;0.00065349117051;0.00065349117051;0.0;29.37338638305664;0.0;29.37338638305664;29.37338638305664;29.37338638305664;29.37338638305664;0.0;0.0;ocvrlx_down;;
24;24;5;10;1;4608.5;84.43735350345051;4463;4754;4463;4754;6.5202778400179255;450349.8484706296;8485.034396924766;440703.1447300408;466424.1839621105;440703.1447300408;466424.1839621105;5.836363897023127;9646.703743180029;8485.034396911205;2.477285942e-06;25721.039234900854;2.477285942e-06;25721.039234900854;1038274944218.1096;-9.043526831055093e-05;3.5837439514130365e-09;-9.044677426572889e-05;-9.04240514500998e-05;-9.043919999385253e-05;-9.043162572197616e-05;0.008374987700996688;0.3083127515569125;0.21384100426974986;0.04980000853538513;0.8277433514595032;0.8277433514595032;0.04980000853538513;-93.98364137294776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00024233337698869524;0.00021315044117525402;6.2e-14;0.000646130883322;6.2e-14;0.000646130883322;1042146585903.2258;29.37338638305664;0.0;29.37338638305664;29.37338638305664;29.37338638305664;29.37338638305664;0.0;0.09829;discharge;;
25;25;5;12;1;4764.0;5.627314338711377;4755;4773;4755;4773;0.3785488958990536;466820.76632090117;310.69870604918776;466424.2047892441;467324.19791159045;466424.2047892441;467324.19791159045;0.1929559214777492;396.5927526496855;310.698706087202;0.031220880830868;900.0243435811575;0.031220880830868;900.0243435811575;2882664.0977102285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695744448586513;0.010734824398949147;0.06086955964565277;0.09623061865568161;0.06086955964565277;0.09623061865568161;58.09317369121839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000646130883322;0.0;0.000646130883322;0.000646130883322;0.000646130883322;0.000646130883322;0.0;54.76742935180664;0.0;54.76742935180664;54.76742935180664;54.76742935180664;54.76742935180664;0.0;0.0;ocvrlx_up;;
26;26;5;13;1;4906.5;76.93178796830345;4774;5039;4774;5039;5.5509007121910345;481479.863228176;8381.295206307443;467324.20002641424;492705.01036787976;467324.20002641424;492705.01036787976;5.431092663301181;14155.663203653748;8381.295206319131;1.769489959e-06;25380.810343235047;1.769489959e-06;25380.810343235047;1434357409736.822;9.046379902183001e-05;2.156589331529168e-09;9.045300976140425e-05;9.047194180311635e-05;9.045679325936362e-05;9.046436753123999e-05;0.008373358819660453;0.4911867533075182;0.23413076333120295;0.10607022047042847;1.000243902206421;0.10607022047042847;1.000243902206421;843.001624556141;0.00035571473891339095;0.00021061103586692912;4.4e-14;0.000637787391908;4.4e-14;0.000637787391908;1449516799690.9092;0.000646130883322;0.0;0.000646130883322;0.000646130883322;0.000646130883322;0.000646130883322;0.0;54.76742935180664;0.0;54.76742935180664;54.76742935180664;54.76742935180664;54.76742935180664;0.0;0.09832;charge;;
27;27;5;14;1;5040.0;;5040;5040;5040;5040;0.0;492705.015414573;;492705.015414573;492705.015414573;492705.015414573;492705.015414573;0.0;2.477285942e-06;;2.477285942e-06;2.477285942e-06;2.477285942e-06;2.477285942e-06;0.0;1.63730007329832e-08;;1.63730007329832e-08;1.63730007329832e-08;1.63730007329832e-08;1.63730007329832e-08;0.0;0.9931716322898865;;0.9931716322898865;0.9931716322898865;0.9931716322898865;0.9931716322898865;0.0;0.000637787391908;;0.000637787391908;0.000637787391908;0.000637787391908;0.000637787391908;0.0;0.000646130883322;;0.000646130883322;0.000646130883322;0.000646130883322;0.000646130883322;0.0;54.76742935180664;;54.76742935180664;54.76742935180664;54.76742935180664;54.76742935180664;0.0;2e-05;ir;;
28;28;5;15;1;5057.5;9.958246164193104;5041;5074;5041;5074;0.6546320174568538;492956.24269511685;283.4392138356651;492705.11423528777;493605.0293280816;492705.11423528777;493605.0293280816;0.18264780835298358;251.2220747994216;283.4392138481585;0.09361522016171;900.0087076600868;0.09361522016171;900.0087076600868;961291.4341123383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9027522416675792;0.04988269288854582;0.8295882940292358;0.9876368641853333;0.9876368641853333;0.8295882940292358;-16.00270057623518;0.000637787391908;0.0;0.000637787391908;0.000637787391908;0.000637787391908;0.000637787391908;0.0;0.000646130883322;0.0;0.000646130883322;0.000646130883322;0.000646130883322;0.000646130883322;0.0;28.038694381713867;0.0;28.038694381713867;28.038694381713867;28.038694381713867;28.038694381713867;0.0;0.0;ocvrlx_down;;
29;29;6;10;1;5220.0;84.1486779456457;5075;5365;5075;5365;5.714285714285714;503157.86356146453;8432.932654148453;493605.05733917706;519223.00886116846;493605.05733917706;519223.00886116846;5.189969418078352;9552.806224890064;8432.93265416126;2.477285942e-06;25617.951524468688;2.477285942e-06;25617.951524468688;1034113627646.4368;-9.04354239718771e-05;3.290912735541359e-09;-9.04429834918119e-05;-9.04240514500998e-05;-9.043919999385253e-05;-9.043919999385253e-05;0.0;0.3094747859434164;0.21360103914394443;0.04980000853538513;0.8231310844421387;0.8231310844421387;0.04980000853538513;-93.94992978923446;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002399719830431787;0.00021183984353291807;6.2e-14;0.000643537983785;6.2e-14;0.000643537983785;1037964489875.8064;28.038694381713867;0.0;28.038694381713867;28.038694381713867;28.038694381713867;28.038694381713867;0.0;0.09829;discharge;;
30;30;6;11;1;5366.0;;5366;5366;5366;5366;0.0;519223.0856017641;;519223.0856017641;519223.0856017641;519223.0856017641;519223.0856017641;0.0;0.031152932416454;;0.031152932416454;0.031152932416454;0.031152932416454;0.031152932416454;0.0;-6.351000170212728e-09;;-6.351000170212728e-09;-6.351000170212728e-09;-6.351000170212728e-09;-6.351000170212728e-09;0.0;0.05810217186808586;;0.05810217186808586;0.05810217186808586;0.05810217186808586;0.05810217186808586;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.00064353798384;;0.00064353798384;0.00064353798384;0.00064353798384;0.00064353798384;0.0;54.763824462890625;;54.763824462890625;54.763824462890625;54.763824462890625;54.763824462890625;0.0;1e-05;ir;;
31;31;6;12;1;5376.0;5.627314338711377;5367;5385;5367;5385;0.3353828954723309;519645.2656464153;314.66487411455336;519224.1609958548;520123.1244725204;519224.1609958548;520123.1244725204;0.1731359101127668;422.1653927177144;314.6648740914016;1.060741989607432;900.0242186551664;1.060741989607432;900.0242186551664;84748.5520016281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08809029428582442;0.009956544617914195;0.06332945823669434;0.0968455970287323;0.06332945823669434;0.0968455970287323;52.92345730603148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00064353798384;0.0;0.00064353798384;0.00064353798384;0.00064353798384;0.00064353798384;0.0;54.763824462890625;0.0;54.763824462890625;54.763824462890625;54.763824462890625;54.763824462890625;0.0;0.0;ocvrlx_up;;
