time (s) cycle_no 1;voltage (V) cycle_no 1;time (s) cycle_no 2;voltage (V) cycle_no 2;time (s) cycle_no 3;voltage (V) cycle_no 3;time (s) cycle_no 4;voltage (V) cycle_no 4;time (s) cycle_no 5;voltage (V) cycle_no 5;time (s) cycle_no 6;voltage (V) cycle_no 6;time (s) cycle_no 7;voltage (V) cycle_no 7;time (s) cycle_no 8;voltage (V) cycle_no 8;time (s) cycle_no 9;voltage (V) cycle_no 9;time (s) cycle_no 10;voltage (V) cycle_no 10;time (s) cycle_no 11;voltage (V) cycle_no 11;time (s) cycle_no 12;voltage (V) cycle_no 12;time (s) cycle_no 13;voltage (V) cycle_no 13;time (s) cycle_no 14;voltage (V) cycle_no 14;time (s) cycle_no 15;voltage (V) cycle_no 15;time (s) cycle_no 16;voltage (V) cycle_no 16;time (s) cycle_no 17;voltage (V) cycle_no 17
3.894001066726553;0.069600291550159454;1.569040963325917;0.068676553666591644;9.0554036799999995e-07;0.061286639422178268;0.013967356477133999;0.076682291924953461;1.207387157e-06;0.080685161054134369;0.013911514821130001;0.080685161054134369;0.184224943471643;0.082224726676940918;0.18198342921496599;0.082224726676940918;9.0554036799999995e-07;0.074526898562908173;0.083987058017066005;0.080993078649044037;0.077010473178045005;0.079453513026237488;0.152167908917128;0.079453513026237488;0.012992089501195001;0.072679422795772552;0.085896238958821994;0.075142726302146912;0.14293864149023;0.076682291924953461;0.222028235352356;0.07298734039068222;9.0554036799999995e-07;0.07298734039068222
35.894407956198414;0.074834816157817841;21.38222255224138;0.073911078274250031;1.105025779225032;0.066521160304546356;2.1929498249137702;0.081916816532611847;2.073825687705086;0.085919685661792755;2.117970176933532;0.085919685661792755;4.3740105084941199;0.087459251284599304;4.1430853390297866;0.087459251284599304;0.98714555263468495;0.079761423170566559;2.7301577240027659;0.086227595806121826;2.921884163879866;0.084688030183315277;3.2601487682085302;0.084688030183315277;0.98599642190816095;0.077913947403430939;2.2869271061133332;0.080377250909805298;2.9781804011483461;0.081916816532611847;3.9412162433416369;0.07822185754776001;0.17203727566369301;0.07822185754776001
95.909071673218278;0.078837685286998749;71.699874944875233;0.07914559543132782;11.783104669298169;0.071755684912204742;10.680074399196604;0.087151333689689636;10.076883697526576;0.091154210269451141;11.076063881647082;0.091154210269451141;17.260336215064633;0.09269377589225769;15.781321660314299;0.09269377589225769;8.2772188078319573;0.084995947778224945;12.402131762764119;0.091462120413780212;13.563202340882221;0.089922554790973663;14.379195934485963;0.089922554790973663;6.5531122064124938;0.083148464560508728;10.955954214671626;0.085611775517463684;13.538262853617288;0.087151333689689636;14.734178323235048;0.083456382155418396;2.893131446126838;0.083456382155418396
155.9187778585721;0.082224726676940918;131.71357335586319;0.082224726676940918;44.073558553296635;0.076990209519863129;33.363347166971678;0.092385858297348022;31.312233639073948;0.096388727426528931;32.844458953213447;0.096388727426528931;47.09154560346569;0.09792829304933548;43.671460295526131;0.09792829304933548;26.590457596713975;0.090230464935302734;35.846467743595639;0.096696645021438599;36.15625461259625;0.09515707939863205;38.112614811199357;0.09515707939863205;21.063263766703827;0.088382989168167114;32.001179617252234;0.090846292674541473;36.861402820878979;0.092385858297348022;39.455507330500211;0.088690899312496185;13.327281607056454;0.088690899312496185
215.92663583603559;0.084072209894657135;191.7282437135124;0.084380120038986206;104.07723444349564;0.080993078649044037;84.114966801380902;0.097620382905006409;75.278694234937618;0.10162325203418732;78.755961700472;0.10162325203418732;103.65630154977198;0.10316281765699387;98.741336317994381;0.10316281765699387;65.201871208615671;0.095464989542961121;83.808865783523331;0.10193116217851639;87.153885417147748;0.10039159655570984;87.109144176817026;0.10039159655570984;54.42561483927112;0.0936175137758255;76.361725646020048;0.09608081728219986;89.350105148329021;0.097620382905006409;90.060055135334522;0.093925423920154572;36.616407063335608;0.093925423920154572
275.94113172624066;0.085611775517463684;251.73385021577519;0.085919685661792755;164.08389076889131;0.083764292299747467;144.11661609223714;0.10100742429494858;135.29040860698009;0.10501029342412949;138.75769037703381;0.10501029342412949;163.66578889620365;0.1059340313076973;158.74183195042227;0.10624194890260696;125.21045542945404;0.099467858672142029;143.82057502417038;0.10562612116336823;147.15755345933022;0.1037786453962326;147.11378537304793;0.10347072780132294;114.43225033723832;0.098236210644245148;136.3725172724279;0.099467858672142029;149.36181106866138;0.10100742429494858;150.06392994256765;0.09700455516576767;83.812108825426606;0.099159948527812958
335.94780525690334;0.087151333689689636;311.73454416154362;0.087459251284599304;224.08457354632853;0.086227595806121826;204.11741719361572;0.10347072780132294;195.30221111828504;0.10839733481407166;198.75940426310297;0.10747359693050385;223.66955473674585;0.10870525240898132;218.75455237781321;0.10870525240898132;185.21316148591933;0.10223907977342606;203.83331175128791;0.10778151452541351;207.16437278199209;0.10624194890260696;207.12695706138871;0.10624194890260696;174.44202353257938;0.10100742429494858;196.38324279438891;0.10193116217851639;209.37348016368549;0.10316281765699387;210.07349154330944;0.09885203093290329;143.82067372807046;0.10254698991775513
395.94850101375249;0.087767161428928375;371.74130432223478;0.088998816907405853;284.08523549633725;0.087151333689689636;264.11897200642693;0.10501029342412949;255.31266980768439;0.11086064577102661;258.76192800410757;0.1099369004368782;283.67639307575541;0.11055272817611694;278.76328812573973;0.11086064577102661;245.22198839157619;0.1037786453962326;263.8339634385058;0.11055272817611694;267.17489697214467;0.10808942466974258;267.14019334494236;0.10808942466974258;234.45168957231027;0.1028549000620842;256.38489661294699;0.1037786453962326;269.38214437392298;0.10501029342412949;270.07922301014298;0.10039159655570984;203.82343019294953;0.10470238327980042
455.95519446630323;0.088690899312496185;431.74494338712543;0.089306727051734924;344.08786790218596;0.088382989168167114;324.13374559567802;0.10685776919126511;315.31346155181245;0.11270812153816223;318.77255301108778;0.11209229379892349;343.68100680392848;0.11240021139383316;338.77484131159673;0.11270812153816223;305.22350969939384;0.10562612116336823;323.83663931029218;0.11209229379892349;327.18176881614789;0.1099369004368782;327.14164009660306;0.1099369004368782;294.45236872758602;0.10470238327980042;316.39451888489344;0.10531821101903915;329.39271625586832;0.10654985904693604;330.09085769463309;0.10193116217851639;263.82511268695259;0.10685776919126511
515.96884699657926;0.089306727051734924;491.75768826410626;0.089922554790973663;404.09462444071562;0.089614644646644592;384.14032555383608;0.10839733481407166;375.3231589836094;0.11424768716096878;378.77439638942946;0.11393976956605911;403.68554778702537;0.11393976956605911;398.78168719677598;0.11424768716096878;365.23017598573352;0.10716568678617477;383.84244080558079;0.11393976956605911;387.1904360448533;0.11178438365459442;387.14437875252162;0.11147646605968475;354.45503161996044;0.10624194890260696;376.40408622072425;0.10685776919126511;389.40142302650304;0.10778151452541351;390.09934411711174;0.10316281765699387;323.83177263450972;0.10870525240898132
