;index;cycle;step;sub_step;point_avr;point_std;point_min;point_max;point_first;point_last;point_delta;test_time_avr;test_time_std;test_time_min;test_time_max;test_time_first;test_time_last;test_time_delta;step_time_avr;step_time_std;step_time_min;step_time_max;step_time_first;step_time_last;step_time_delta;current_avr;current_std;current_min;current_max;current_first;current_last;current_delta;voltage_avr;voltage_std;voltage_min;voltage_max;voltage_first;voltage_last;voltage_delta;charge_avr;charge_std;charge_min;charge_max;charge_first;charge_last;charge_delta;discharge_avr;discharge_std;discharge_min;discharge_max;discharge_first;discharge_last;discharge_delta;ir_avr;ir_std;ir_min;ir_max;ir_first;ir_last;ir_delta;rate_avr;type;sub_type;info
11;11;2;4;1;6425.0;25.836021365527625;6381;6469;6381;6469;1.3790941858642847;243021.4827609837;1549.8807949608365;240381.2811724553;245630.8501761939;240381.2811724553;245630.8501761939;2.1838509962730592;2676.4088681368758;1549.8807949730244;36.20727982718277;5285.776283211898;36.20727982718277;5285.776283211898;14498.656149925904;7.24609853932634e-05;2.2262209140908303e-09;7.245478627737612e-05;7.246612221933901e-05;7.245856249937788e-05;7.246612221933901e-05;0.010433163038807852;4.193054124210658;0.002933416041690659;4.189610481262207;4.200051784515381;4.194831371307373;4.200051784515381;0.12444870236537789;0.0033697138232244945;3.119600184007012e-05;0.003316571835636;0.003422235171518;0.003316571835636;0.003422235171518;3.185920315268476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.113395690917969;0.0;12.113395690917969;12.113395690917969;12.113395690917969;12.113395690917969;0.0;72.46099;charge;;
12;12;2;5;1;6470.0;;6470;6470;6470;6470;0.0;245630.86080634024;;245630.86080634024;245630.86080634024;245630.86080634024;245630.86080634024;0.0;0.015329956639973;;0.015329956639973;0.015329956639973;0.015329956639973;0.015329956639973;0.0;-1.6500000254993097e-09;;-1.6500000254993097e-09;-1.6500000254993097e-09;-1.6500000254993097e-09;-1.6500000254993097e-09;0.0;4.198209285736084;;4.198209285736084;4.198209285736084;4.198209285736084;4.198209285736084;0.0;0.003422235171518;;0.003422235171518;0.003422235171518;0.003422235171518;0.003422235171518;0.0;7e-15;;7e-15;7e-15;7e-15;7e-15;0.0;9.127025604248047;;9.127025604248047;9.127025604248047;9.127025604248047;9.127025604248047;0.0;0.00165;ir;;
13;13;2;6;1;6485.5;8.803408430829505;6471;6500;6471;6500;0.44815329933549686;246561.03981101533;528.2944882930792;245690.869088872;247430.8611299784;245690.869088872;247430.8611299784;0.708203787775698;930.1833544966505;528.2944882542566;60.01263251846306;1800.0046736248446;60.01263251846306;1800.0046736248446;2899.376294767719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.186672417322795;0.004493110277481036;4.180089950561523;4.195445537567139;4.195445537567139;4.180089950561523;-0.366006109914125;0.003422235171518;0.0;0.003422235171518;0.003422235171518;0.003422235171518;0.003422235171518;0.0;7e-15;0.0;7e-15;7e-15;7e-15;7e-15;0.0;9.127025604248047;0.0;9.127025604248047;9.127025604248047;9.127025604248047;9.127025604248047;0.0;0.0;rest;;
14;14;2;7;1;6763.5;151.9873898277968;6501;7026;6501;7026;8.075680664513152;278804.37927575613;18166.033517692005;247437.10788370625;309061.75411762676;247437.10788370625;309061.75411762676;24.905175606434774;31373.511349177657;18166.03351768105;6.239956979718606;61630.8861912541;6.239956979718606;61630.8861912541;987581.2675402993;-0.00018048534490045924;2.2159059108395853e-07;-0.00018092480604536831;-0.00017987088358495384;-0.0001805735082598403;-0.0001805735082598403;0.0;3.6316708036248673;0.26612705024066147;2.999878406524658;4.174869060516357;4.174869060516357;2.999878406524658;-28.144371403264408;0.003422235171518;0.0;0.003422235171518;0.003422235171518;0.003422235171518;0.003422235171518;0.0;0.0015727255886707281;0.0009106352036337231;3.12967424e-07;0.003089475414941;3.12967424e-07;0.003089475414941;987055.588097565;9.127025604248047;0.0;9.127025604248047;9.127025604248047;9.127025604248047;9.127025604248047;0.0;180.48534;discharge;;
15;15;2;8;1;7096.5;40.55859958134649;7027;7166;7027;7166;1.9780845310943505;312190.9664676646;2302.7490891393268;309061.76568099175;316261.76888309367;309061.76568099175;316261.76888309367;2.329632455906446;3129.2007900070116;2302.7490891352286;3.185114615e-06;7200.003205287007;3.185114615e-06;7200.003205287007;226051620503.51813;-7.245276891418534e-05;2.4758893711125216e-09;-7.245784945553169e-05;-7.244650623761117e-05;-7.245406595757231e-05;-7.245406595757231e-05;0.0;3.176078803198678;0.05275987537971624;3.0097057819366455;3.2108609676361084;3.0097057819366455;3.1884419918060303;5.938660547556046;0.003422235171518;0.0;0.003422235171518;0.003422235171518;0.003422235171518;0.003422235171518;0.0;0.0031524530935769356;4.6344708658281927e-05;0.003089475415005;0.003234381352667;0.003089475415005;0.003234381352667;4.6903088128884;9.127025604248047;0.0;9.127025604248047;9.127025604248047;9.127025604248047;9.127025604248047;0.0;72.45277;discharge;;
16;16;2;9;1;7167.0;;7167;7167;7167;7167;0.0;316261.77754098485;;316261.77754098485;316261.77754098485;316261.77754098485;316261.77754098485;0.0;0.015592551644864;;0.015592551644864;0.015592551644864;0.015592551644864;0.015592551644864;0.0;-3.529569880811323e-07;;-3.529569880811323e-07;-3.529569880811323e-07;-3.529569880811323e-07;-3.529569880811323e-07;0.0;3.192127227783203;;3.192127227783203;3.192127227783203;3.192127227783203;3.192127227783203;0.0;0.003422235171518;;0.003422235171518;0.003422235171518;0.003422235171518;0.003422235171518;0.0;0.003234381354196;;0.003234381354196;0.003234381354196;0.003234381354196;0.003234381354196;0.0;12.262160301208496;;12.262160301208496;12.262160301208496;12.262160301208496;12.262160301208496;0.0;0.35296;ir;;
17;17;2;10;1;7178.0;6.2048368229954285;7168;7188;7168;7188;0.27901785714285715;316638.6858615893;315.765448710035;316262.11425729736;317161.77341605903;316262.11425729736;317161.77341605903;0.2844663075988125;376.914785275077;315.7654487181747;0.343180881951159;900.0023396436353;0.343180881951159;900.0023396436353;262153.0528293596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2432094642094205;0.02520809196460288;3.197348117828369;3.275660514831543;3.197348117828369;3.275660514831543;2.44929216704634;0.003422235171518;0.0;0.003422235171518;0.003422235171518;0.003422235171518;0.003422235171518;0.0;0.0032343813541959995;0.0;0.003234381354196;0.003234381354196;0.003234381354196;0.003234381354196;0.0;12.262160301208496;0.0;12.262160301208496;12.262160301208496;12.262160301208496;12.262160301208496;0.0;0.0;ocvrlx_up;;
18;18;3;12;1;7203.5;8.803408430829505;7189;7218;7189;7218;0.4033940742801502;318091.96029215574;528.2901235483849;317221.79306200694;318961.7851197467;317221.79306200694;318961.7851197467;0.5485096219097542;930.1798309695065;528.2901235726345;60.01260102121853;1800.0046584070749;60.01260102121853;1800.0046584070749;2899.377843614295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3009864886601767;0.012450650247565928;3.2781171798706055;3.3192696571350098;3.2781171798706055;3.3192696571350098;1.2553693173966611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.262160301208496;0.0;12.262160301208496;12.262160301208496;12.262160301208496;12.262160301208496;0.0;0.0;rest;;
19;19;4;1;1;7578.5;207.99038439312525;7219;7938;7219;7938;9.959828231056933;787106.0348673464;6242.617561426332;776316.0007385911;797886.0581708084;776316.0007385911;797886.0581708084;2.778515116485481;10819.98409354253;6242.6175614331805;29.949964680617946;21600.007397251746;29.949964680617946;21600.007397251746;72020.31008246946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4807109647327;0.00017794626600961725;3.480193614959717;3.4811148643493652;3.4805006980895996;3.4805006980895996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ir;;
20;20;4;2;1;13973.689755154639;3569.7759730350695;7939;20056;7939;20056;152.62627534954024;846683.3979048112;29159.03488229749;797886.0594700852;896339.0018074743;797886.0594700852;896339.0018074743;12.339223272402638;64.66313715637618;58.885782805559465;1.061704872e-06;180.01393381473392;1.415606495e-06;170.56884200557468;12049170528.139471;0.0007246024230046236;3.676483723123255e-07;0.0007226370507851243;0.0007254475494846702;0.000722988392226398;0.0007247449248097837;0.24295446542047136;3.8143048430072892;0.18020532498945904;3.4946274757385254;4.200051784515381;3.4946274757385254;4.200051784515381;20.18596584827048;0.001647748525645667;0.0009788555173809;2.84e-13;0.00333119712692;2.84e-13;0.00333119712692;1172956734730.986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.60242;charge;;
21;21;4;3;1;14005.699134679387;3473.5225649177823;7982;20024;7982;20024;150.86444500125282;846936.402076629;28378.848889123423;798066.0822719731;896168.4166337927;798066.0822719731;896168.4166337927;12.292507668354615;423.508490215031;277.0877340145126;1.415606495e-06;900.0136860835972;0.015345528311422;900.0023226563575;5864815.852955462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.793544115024632;0.1777932602032645;3.4924778938293457;4.178247451782227;3.5225744247436523;4.1524505615234375;17.88113069678075;0.00166137513096592;0.0009517647564354807;3.6229293697e-05;0.003296866984479;3.6229293697e-05;0.003296866984479;9000.003472471783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ocvrlx_up;;
22;22;4;5;1;20057.0;;20057;20057;20057;20057;0.0;896339.2051354244;;896339.2051354244;896339.2051354244;896339.2051354244;896339.2051354244;0.0;0.202720158661176;;0.202720158661176;0.202720158661176;0.202720158661176;0.202720158661176;0.0;3.4965700024258695e-07;;3.4965700024258695e-07;3.4965700024258695e-07;3.4965700024258695e-07;3.4965700024258695e-07;0.0;4.191452980041504;;4.191452980041504;4.191452980041504;4.191452980041504;4.191452980041504;0.0;0.003331197146609;;0.003331197146609;0.003331197146609;0.003331197146609;0.003331197146609;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;11.518579483032227;;11.518579483032227;11.518579483032227;11.518579483032227;11.518579483032227;0.0;0.34966;ir;;
23;23;4;6;1;20073.5;9.38083151964686;20058;20089;20058;20089;0.15455179978063616;896791.2864054409;279.86843341992034;896340.9220935906;897239.2084269008;896340.9220935906;897239.2084269008;0.10021703920557934;452.0802482438517;279.868433458421;1.71593626090194;900.0022699250154;1.71593626090194;900.0022699250154;52349.6329165485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.168506413698196;0.005368853943718118;4.162891864776611;4.186232089996338;4.186232089996338;4.162891864776611;-0.5575473293872482;0.003331197146609;0.0;0.003331197146609;0.003331197146609;0.003331197146609;0.003331197146609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.518579483032227;0.0;11.518579483032227;11.518579483032227;11.518579483032227;11.518579483032227;0.0;0.0;rest;;
24;24;4;7;1;28103.088903743315;4290.633698949616;20090;34148;20090;34148;69.97511199601792;958926.7277614798;31268.05978541049;897239.2093030647;994590.0659461892;897239.2093030647;994590.0659461892;10.850044852447127;65.44580430475767;57.67464789551469;1.415606495e-06;180.00759897566715;2.477311367e-06;148.60420597923874;5998608228.318333;-0.0007241246677103407;2.4547161487243427e-07;-0.0007250995258800685;-0.0007226403686217964;-0.0007247482426464558;-0.0007240456179715693;0.09694741339707078;3.542122127166194;0.26749433845455267;2.999878406524658;4.153678894042969;4.153678894042969;2.999878406524658;-27.77779691090331;0.003331197146609;0.0;0.003331197146609;0.003331197146609;0.003331197146609;0.003331197146609;0.0;0.0020784591544496574;0.0010481477252021183;4.99e-13;0.003287683004123;4.99e-13;0.003287683004123;658854309343.487;11.518579483032227;0.0;11.518579483032227;11.518579483032227;11.518579483032227;11.518579483032227;0.0;724.12467;discharge;;
25;25;4;8;1;26657.544457214502;3859.9014689812725;20124;33926;20124;33926;68.58477439872789;948999.8723318116;29203.836886886293;897419.2319573417;994441.442365536;897419.2319573417;994441.442365536;10.811247068617117;395.4114084735218;287.03461327011894;1.415606495e-06;900.0063925250316;0.01563183472511;900.0021531374795;5757395.322617328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6570165512293014;0.22753941196301686;3.0551576614379883;4.140473365783691;4.125117778778076;3.294701099395752;-20.130738658044002;0.003331197146609;0.0;0.003331197146609;0.003331197146609;0.003331197146609;0.003331197146609;0.0;0.0017516964519312024;0.0009799924277439065;3.619733855e-05;0.003257799886771;3.619733855e-05;0.003257799886771;8900.108895495025;11.518579483032227;0.0;11.518579483032227;11.518579483032227;11.518579483032227;11.518579483032227;0.0;0.0;ocvrlx_down;;
26;26;4;10;1;34149.0;;34149;34149;34149;34149;0.0;994590.2701264448;;994590.2701264448;994590.2701264448;994590.2701264448;994590.2701264448;0.0;0.202779260232358;;0.202779260232358;0.202779260232358;0.202779260232358;0.202779260232358;0.0;-1.6500000254993097e-09;;-1.6500000254993097e-09;-1.6500000254993097e-09;-1.6500000254993097e-09;-1.6500000254993097e-09;0.0;3.015540838241577;;3.015540838241577;3.015540838241577;3.015540838241577;3.015540838241577;0.0;0.003331197146609;;0.003331197146609;0.003331197146609;0.003331197146609;0.003331197146609;0.0;0.003287683004216;;0.003287683004216;0.003287683004216;0.003287683004216;0.003287683004216;0.0;15.058881759643555;;15.058881759643555;15.058881759643555;15.058881759643555;15.058881759643555;0.0;0.00165;ir;;
27;27;4;11;1;34178.5;16.886878535320456;34150;34207;34150;34207;0.16691068814055637;994844.4312655019;299.39085003768156;994590.271950029;995490.2742864874;994590.271950029;995490.2742864874;0.09048975863134504;254.15931704113447;299.39085002332916;1.415606495e-06;900.0023382280287;1.415606495e-06;900.0023382280287;63577155091.56535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1815109746209504;0.07336827064889681;3.0410308837890625;3.275353193283081;3.0410308837890625;3.275353193283081;7.7053577700617675;0.003331197146609;0.0;0.003331197146609;0.003331197146609;0.003331197146609;0.003331197146609;0.0;0.0032876830042159995;0.0;0.003287683004216;0.003287683004216;0.003287683004216;0.003287683004216;0.0;15.058881759643555;0.0;15.058881759643555;15.058881759643555;15.058881759643555;15.058881759643555;0.0;0.0;ocvrlx_up;;
28;28;5;1;1;34567.5;207.99038439312525;34208;34927;34208;34927;2.1018475210477083;1296242.994490766;6242.60862527121;1285453.0040065206;1307023.0552029912;1285453.0040065206;1307023.0552029912;1.6780116526423556;10819.94444848728;6242.608625280836;29.953964122868985;21600.00516059348;29.953964122868985;21600.00516059348;72010.67313825918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4760061475965713;0.00017776940219122006;3.4755868911743164;3.476508378982544;3.476201057434082;3.4755868911743164;-0.017667742734620902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rest;;
29;29;5;2;1;40795.86048951049;3468.0152332983184;34928;46725;34928;46725;33.775194686211634;1356203.5747617928;29368.560661977226;1307023.0557833745;1406506.3815778333;1307023.0557833745;1406506.3815778333;7.611443834464936;66.93768767019513;59.28014427423671;1.061704872e-06;180.0073668162019;1.061704872e-06;120.99248277560798;11396055994.919;0.0007246201152919785;3.583699744184966e-07;0.0007222857675515115;0.0007254475494846702;0.0007233396754600108;0.0007250962080433965;0.24283647682793455;3.8077837992381385;0.1896564062106845;3.488792657852173;4.200051784515381;3.488792657852173;4.200051784515381;20.38697040543203;0.0016610292376042022;0.0009857399382015052;2.13e-13;0.003357546752229;2.13e-13;0.003357546752229;1576313029115.4927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.62012;charge;;
30;30;5;3;1;40836.30409487581;3385.966080757776;34967;46700;34967;46700;33.55449423742386;1356541.5799616766;28680.002509094873;1307203.093707731;1406385.3720689556;1307203.093707731;1406385.3720689556;7.5873656387933925;428.16437320099016;275.0751036471607;1.415606495e-06;900.0135261200631;0.03122580197647;900.0024620935972;2882139.7028322546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7900413213413175;0.18753211458003038;3.4875640869140625;4.186539173126221;3.512439727783203;4.163199424743652;18.527284377664223;0.0016769694953855504;0.0009619442228827381;3.622897345e-05;0.003333192994311;3.622897345e-05;0.003333192994311;9100.351754131745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ocvrlx_up;;
31;31;5;5;1;46726.0;;46726;46726;46726;46726;0.0;1406506.585824574;;1406506.585824574;1406506.585824574;1406506.585824574;1406506.585824574;0.0;0.202812526984999;;0.202812526984999;0.202812526984999;0.202812526984999;0.202812526984999;0.0;3.4965700024258695e-07;;3.4965700024258695e-07;3.4965700024258695e-07;3.4965700024258695e-07;3.4965700024258695e-07;0.0;4.1920671463012695;;4.1920671463012695;4.1920671463012695;4.1920671463012695;4.1920671463012695;0.0;0.003357546771927;;0.003357546771927;0.003357546771927;0.003357546771927;0.003357546771927;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;10.289931297302246;;10.289931297302246;10.289931297302246;10.289931297302246;10.289931297302246;0.0;0.34966;ir;;
32;32;5;6;1;46742.5;9.38083151964686;46727;46758;46727;46758;0.06634279966614591;1406968.5077066927;279.7889667022089;1406510.0820431316;1407406.5900133501;1406510.0820431316;1407406.5900133501;0.06373988936618619;461.91999592614997;279.7889667300336;3.494332265494167;900.0023024839649;3.494332265494167;900.0023024839649;25656.05964467969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.173084229230881;0.004059577853831106;4.168726921081543;4.1868462562561035;4.1868462562561035;4.168726921081543;-0.4327681043335691;0.003357546771927;0.0;0.003357546771927;0.003357546771927;0.003357546771927;0.003357546771927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.289931297302246;0.0;10.289931297302246;10.289931297302246;10.289931297302246;10.289931297302246;0.0;0.0;rest;;
