Test_ID;Data_Point;Test_Time;Step_Time;DateTime;Step_Index;Cycle_Index;Is_FC_Data;Current;Voltage;Charge_Capacity;Discharge_Capacity;Charge_Energy;Discharge_Energy;dV/dt;Internal_Resistance;AC_Impedance;ACI_Phase_Angle
1;2681;285984,0144;224,0845735;42590,98814;5;3;0;0;0,0862276;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2682;286044,0151;284,0852355;42590,98883;5;3;0;0;0,08715133;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2683;286104,0177;344,0878679;42590,98953;5;3;0;0;0,08838299;0;0,001585721;0;0,000318506;-6,1582E-05;35,43702;0;0
1;2684;286164,0245;404,0946244;42590,99022;5;3;0;0;0,08961464;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2685;286224,0261;464,0962855;42590,99091;5;3;0;0;0,08992255;0;0,001585721;0;0,000318506;-0,000123166;35,43702;0;0
1;2686;286284,0318;524,1019611;42590,99161;5;3;0;0;0,09115421;0;0,001585721;0;0,000318506;6,15835E-05;35,43702;0;0
1;2687;286344,0356;584,1057249;42590,9923;5;3;0;0;0,09115421;0;0,001585721;0;0,000318506;-0,000123164;35,43702;0;0
1;2688;286404,0402;644,1103437;42590,993;5;3;0;0;0,09177003;0;0,001585721;0;0,000318506;-6,15835E-05;35,43702;0;0
1;2689;286464,0479;704,1180511;42590,99369;5;3;0;0;0,09269378;0;0,001585721;0;0,000318506;6,15835E-05;35,43702;0;0
1;2690;286524,0486;764,1187598;42590,99439;5;3;0;0;0,09300169;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2691;286584,0503;824,1204423;42590,99508;5;3;0;0;0,0933096;0;0,001585721;0;0,000318506;6,1582E-05;35,43702;0;0
1;2692;286644,0649;884,1350924;42590,99578;5;3;0;0;0,09361751;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2693;286704,0746;944,1447591;42590,99647;5;3;0;0;0,09361751;0;0,001585721;0;0,000318506;-6,1582E-05;35,43702;0;0
1;2694;286764,0773;1004,147486;42590,99718;5;3;0;0;0,09423333;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2695;286824,0881;1064,158262;42590,99787;5;3;0;0;0,09423333;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2696;286884,1007;1124,17082;42590,99856;5;3;0;0;0,09454125;0;0,001585721;0;0,000318506;6,15835E-05;35,43702;0;0
1;2697;286944,1083;1184,178473;42590,99926;5;3;0;0;0,09454125;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2698;287004,121;1244,191202;42590,99995;5;3;0;0;0,09484916;0;0,001585721;0;0,000318506;-6,15835E-05;35,43702;0;0
1;2699;287064,1237;1304,19388;42591,00065;5;3;0;0;0,09515708;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2700;287124,1344;1364,204601;42591,00134;5;3;0;0;0,09546499;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2701;287184,1351;1424,205262;42591,00204;5;3;0;0;0,09546499;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2702;287244,1398;1484,209936;42591,00273;5;3;0;0;0,0957729;0;0,001585721;0;0,000318506;6,1582E-05;35,43702;0;0
1;2703;287304,1475;1544,217657;42591,00343;5;3;0;0;0,0957729;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2704;287364,1561;1604,226266;42591,00412;5;3;0;0;0,09608082;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2705;287424,1608;1664,230983;42591,00481;5;3;0;0;0,09638873;0;0,001585721;0;0,000318506;6,1582E-05;35,43702;0;0
1;2706;287484,1645;1724,234625;42591,00551;5;3;0;0;0,09638873;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2707;287544,1762;1784,246331;42591,0062;5;3;0;0;0,09669665;0;0,001585721;0;0,000318506;0;35,43702;0;0
1;2708;287559,9333;1800,003512;42591,00638;5;3;0;0;0,09638873;0;0,001585721;0;0,000318506;-6,15835E-05;35,43702;0;0
1;2709;287559,9454;0,015999691;42591,00639;6;3;0;0,000153981;0,1071657;6,84347E-10;0,001585721;7,3338E-11;0,000318506;0;35,43702;0;0
1;2710;287562,9394;3,010030369;42591,00642;6;3;0;0,000153981;0,1124002;1,28401E-07;0,001585721;1,42152E-08;0,000318506;0,001046905;35,43702;0;0
1;2711;287578,2785;18,34915343;42591,0066;6;3;0;0,000153628;0,1176347;7,82761E-07;0,001585721;8,95236E-08;0,000318506;0,00024633;35,43702;0;0
1;2712;287606,3579;46,42855151;42591,00692;6;3;0;0,000153628;0,1228693;1,98059E-06;0,001585721;2,33448E-07;0,000318506;0,000184748;35,43702;0;0
1;2713;287645,0723;85,14293019;42591,00737;6;3;0;0,000153628;0,1284117;3,632E-06;0,001585721;4,404E-07;0,000318506;0,000184748;35,43702;0;0
1;2714;287693,6981;133,7686842;42591,00793;6;3;0;0,000153628;0,1336462;5,70633E-06;0,001585721;7,11359E-07;0,000318506;0,000184748;35,43702;0;0
1;2715;287747,0905;187,1611328;42591,00855;6;3;0;0,000153981;0,1388807;7,98415E-06;0,001585721;1,02104E-06;0,000318506;0,000184748;35,43702;0;0
1;2716;287808,4782;248,5488187;42591,00926;6;3;0;0,000153981;0,1441153;1,06028E-05;0,001585721;1,39072E-06;0,000318506;0,000123167;35,43702;0;0
1;2717;287887,6513;327,721911;42591,01017;6;3;0;0,000153628;0,1493498;1,39803E-05;0,001585721;1,88519E-06;0,000318506;0,000123167;35,43702;0;0
1;2718;287992,7773;432,8479664;42591,01139;6;3;0;0,000153981;0,1545843;1,8465E-05;0,001585721;2,56506E-06;0,000318506;0,000123167;35,43702;0;0
1;2719;288112,7817;552,8523003;42591,01278;6;3;0;0,000153628;0,1585872;2,35853E-05;0,001585721;3,36563E-06;0,000318506;0;35,43702;0;0
1;2720;288232,787;672,8576014;42591,01417;6;3;0;0,000153628;0,1632059;2,87049E-05;0,001585721;4,18938E-06;0,000318506;0;35,43702;0;0
1;2721;288352,7924;792,8630153;42591,01556;6;3;0;0,000153274;0,1675166;3,38246E-05;0,001585721;5,03641E-06;0,000318506;0;35,43702;0;0
1;2722;288459,5796;899,6502664;42591,01679;6;3;0;0,000153981;0,1727512;3,838E-05;0,001585721;5,81061E-06;0,000318506;0,000184751;35,43702;0;0
1;2723;288579,589;1019,659626;42591,01818;6;3;0;0,000153628;0,1773699;4,35E-05;0,001585721;6,70507E-06;0,000318506;6,15835E-05;35,43702;0;0
1;2724;288699,5963;1139,666923;42591,01957;6;3;0;0,000153628;0,1822965;4,86195E-05;0,001585721;7,62498E-06;0,000318506;6,15835E-05;35,43702;0;0
1;2725;288819,6107;1259,681359;42591,02096;6;3;0;0,000153628;0,1866073;5,37394E-05;0,001585721;8,56875E-06;0,000318506;6,15835E-05;35,43702;0;0
1;2726;288939,6201;1379,690714;42591,02235;6;3;0;0,000153628;0,1906101;5,88589E-05;0,001585721;9,53388E-06;0,000318506;0,000123167;35,43702;0;0
1;2727;289059,6215;1499,692097;42591,02374;6;3;0;0,000153981;0,1939972;6,39787E-05;0,001585721;1,05179E-05;0,000318506;0;35,43702;0;0
1;2728;289179,6228;1619,693437;42591,02513;6;3;0;0,000153981;0,1970763;6,90978E-05;0,001585721;1,15185E-05;0,000318506;0;35,43702;0;0
1;2729;289299,6332;1739,703835;42591,02652;6;3;0;0,000153274;0,2001554;7,42175E-05;0,001585721;1,25357E-05;0,000318506;0;35,43702;0;0
1;2730;289419,6366;1859,707231;42591,02791;6;3;0;0,000153628;0,2029267;7,9337E-05;0,001585721;1,35678E-05;0,000318506;0;35,43702;0;0
1;2731;289539,6509;1979,721515;42591,02929;6;3;0;0,000153628;0,2053899;8,44567E-05;0,001585721;1,46137E-05;0,000318506;0;35,43702;0;0
1;2732;289659,6533;2099,723918;42591,03068;6;3;0;0,000153628;0,2081612;8,95754E-05;0,001585721;1,56723E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2733;289779,6656;2219,7362;42591,03207;6;3;0;0,000153628;0,2103166;9,4695E-05;0,001585721;1,67433E-05;0,000318506;0;35,43702;0;0
1;2734;289899,671;2339,741624;42591,03346;6;3;0;0,000153628;0,2124719;9,98147E-05;0,001585721;1,78254E-05;0,000318506;0;35,43702;0;0
1;2735;290019,6724;2459,743019;42591,03485;6;3;0;0,000153628;0,2146273;0,000104934;0,001585721;1,89184E-05;0,000318506;0;35,43702;0;0
1;2736;290139,6818;2579,752433;42591,03624;6;3;0;0,000153628;0,2164748;0,000110054;0,001585721;2,00211E-05;0,000318506;6,15805E-05;35,43702;0;0
1;2737;290259,6962;2699,766778;42591,03763;6;3;0;0,000153274;0,2180144;0,000115174;0,001585721;2,11337E-05;0,000318506;-6,15805E-05;35,43702;0;0
1;2738;290379,7105;2819,781119;42591,03903;6;3;0;0,000153628;0,2198619;0,000120294;0,001585721;2,22551E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2739;290499,7178;2939,788426;42591,04042;6;3;0;0,000153628;0,2214014;0,000125414;0,001585721;2,33848E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2740;290619,7302;3059,800856;42591,04181;6;3;0;0,000153274;0,222941;0,000130533;0,001585721;2,45226E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2741;290739,7326;3179,803228;42591,04319;6;3;0;0,000153628;0,2241727;0,000135653;0,001585721;2,5668E-05;0,000318506;0;35,43702;0;0
1;2742;290859,7359;3299,806557;42591,04458;6;3;0;0,000153981;0,226328;0,000140773;0,001585721;2,6821E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2743;290979,7453;3419,815937;42591,04597;6;3;0;0,000153628;0,2272518;0,000145893;0,001585721;2,79812E-05;0,000318506;0;35,43702;0;0
1;2744;291099,7597;3539,830318;42591,04736;6;3;0;0,000153628;0,2284834;0,000151013;0,001585721;2,9148E-05;0,000318506;0;35,43702;0;0
1;2745;291219,7701;3659,840681;42591,04875;6;3;0;0,000153981;0,2297151;0,000156133;0,001585721;3,0321E-05;0,000318506;0;35,43702;0;0
1;2746;291339,7827;3779,853312;42591,05014;6;3;0;0,000153628;0,2309467;0,000161253;0,001585721;3,14998E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2747;291459,7828;3899,853412;42591,05153;6;3;0;0,000153981;0,2321784;0,000166373;0,001585721;3,26853E-05;0,000318506;0;35,43702;0;0
1;2748;291579,7852;4019,855801;42591,05292;6;3;0;0,000153628;0,23341;0,000171493;0,001585721;3,38774E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2749;291699,7886;4139,8592;42591,05431;6;3;0;0,000153628;0,2346417;0,000176613;0,001585721;3,50758E-05;0,000318506;0;35,43702;0;0
1;2750;291819,7989;4259,869531;42591,05569;6;3;0;0,000153274;0,2352575;0,000181733;0,001585721;3,62792E-05;0,000318506;0;35,43702;0;0
1;2751;291939,8053;4379,875908;42591,05708;6;3;0;0,000153628;0,2367971;0,000186853;0,001585721;3,74886E-05;0,000318506;0;35,43702;0;0
1;2752;292059,8138;4499,884394;42591,05847;6;3;0;0,000153628;0,2380287;0,000191972;0,001585721;3,87036E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2753;292179,8269;4619,897557;42591,05986;6;3;0;0,000153628;0,2389525;0,000197091;0,001585721;3,99238E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2754;292299,8324;4739,902994;42591,06125;6;3;0;0,000153628;0,2398762;0,00020221;0,001585721;4,11493E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2755;292419,8337;4859,904347;42591,06264;6;3;0;0,000153628;0,2411079;0,000207329;0,001585721;4,238E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2756;292539,8411;4979,911738;42591,06403;6;3;0;0,000153628;0,2420316;0,000212449;0,001585721;4,36168E-05;0,000318506;0;35,43702;0;0
1;2757;292659,8415;5099,912123;42591,06542;6;3;0;0,000153628;0,2429553;0,000217567;0,001585721;4,48585E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2758;292779,8429;5219,913494;42591,06681;6;3;0;0,000153274;0,244187;0,000222686;0,001585721;4,61057E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2759;292899,8442;5339,914845;42591,06819;6;3;0;0,000153628;0,2451107;0,000227805;0,001585721;4,7358E-05;0,000318506;0;35,43702;0;0
1;2760;293019,8445;5459,915147;42591,06958;6;3;0;0,000153628;0,2460345;0,000232924;0,001585721;4,86153E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2761;293139,8479;5579,918535;42591,07097;6;3;0;0,000153981;0,2472661;0,000238044;0,001585721;4,98778E-05;0,000318506;0;35,43702;0;0
1;2762;293259,8524;5699,922974;42591,07236;6;3;0;0,000153628;0,2478819;0,000243163;0,001585721;5,11447E-05;0,000318506;0;35,43702;0;0
1;2763;293379,8667;5819,937306;42591,07375;6;3;0;0,000153628;0,2488057;0,000248283;0,001585721;5,24166E-05;0,000318506;0;35,43702;0;0
1;2764;293499,8781;5939,94874;42591,07514;6;3;0;0,000153628;0,2497294;0,000253402;0,001585721;5,36934E-05;0,000318506;0;35,43702;0;0
1;2765;293619,8815;6059,952085;42591,07653;6;3;0;0,000153274;0,2503453;0,000258523;0,001585721;5,49748E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2766;293739,8938;6179,964422;42591,07792;6;3;0;0,000153628;0,2518848;0,000263643;0,001585721;5,62612E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2767;293859,8961;6299,966762;42591,07931;6;3;0;0,000153628;0,2528086;0,000268761;0,001585721;5,75522E-05;0,000318506;0;35,43702;0;0
1;2768;293979,9075;6419,978106;42591,08069;6;3;0;0,000153274;0,2537323;0,000273882;0,001585721;5,88487E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2769;294099,9079;6539,978556;42591,08208;6;3;0;0,000153274;0,2543481;0,000279001;0,001585721;6,01497E-05;0,000318506;0;35,43702;0;0
1;2770;294219,9103;6659,980941;42591,08347;6;3;0;0,000153274;0,2552719;0,00028412;0,001585721;6,14544E-05;0,000318506;0;35,43702;0;0
1;2771;294339,9256;6779,996211;42591,08486;6;3;0;0,000153981;0,2565035;0,000289241;0,001585721;6,27645E-05;0,000318506;0,000123167;35,43702;0;0
1;2772;294459,936;6900,006587;42591,08625;6;3;0;0,000153628;0,2571194;0,000294361;0,001585721;6,4079E-05;0,000318506;0;35,43702;0;0
1;2773;294579,9423;7020,012919;42591,08764;6;3;0;0,000153274;0,2580431;0,00029948;0,001585721;6,53983E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2774;294699,9567;7140,02734;42591,08903;6;3;0;0,000153628;0,2592747;0,0003046;0,001585721;6,67229E-05;0,000318506;6,15776E-05;35,43702;0;0
1;2775;294819,9721;7260,042724;42591,09042;6;3;0;0,000153628;0,2598906;0,000309719;0,001585721;6,80517E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2776;294939,9824;7380,053028;42591,09181;6;3;0;0,000153628;0,2611222;0,000314838;0,001585721;6,93852E-05;0,000318506;0;35,43702;0;0
1;2777;295059,9869;7500,05748;42591,09319;6;3;0;0,000153628;0,261738;0,000319957;0,001585721;7,07232E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2778;295179,9952;7620,065824;42591,09458;6;3;0;0,000153628;0,2629697;0,000325076;0,001585721;7,20656E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2779;295300,0026;7740,073182;42591,09597;6;3;0;0,000153628;0,2638934;0,000330196;0,001585721;7,34129E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2780;295420,0079;7860,078543;42591,09736;6;3;0;0,000153628;0,2645093;0,000335316;0,001585721;7,4765E-05;0,000318506;0;35,43702;0;0
1;2781;295540,0213;7980,091934;42591,09875;6;3;0;0,000153628;0,2657409;0,000340435;0,001585721;7,61214E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2782;295660,0356;8100,106252;42591,10014;6;3;0;0,000153628;0,2666647;0,000345556;0,001585721;7,74835E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2783;295780,0441;8220,114687;42591,10153;6;3;0;0,000153628;0,2669726;0,000350676;0,001585721;7,88499E-05;0,000318506;-6,15776E-05;35,43702;0;0
1;2784;295900,0594;8340,130023;42591,10292;6;3;0;0,000153628;0,2678963;0,000355796;0,001585721;8,0221E-05;0,000318506;-0,000123167;35,43702;0;0
1;2785;296020,0737;8460,144338;42591,10431;6;3;0;0,000153274;0,269128;0,000360916;0,001585721;8,1597E-05;0,000318506;-6,15776E-05;35,43702;0;0
1;2786;296140,0881;8580,158757;42591,10569;6;3;0;0,000153628;0,2700517;0,000366036;0,001585721;8,29775E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2787;296260,0885;8700,159095;42591,10708;6;3;0;0,000153628;0,2709754;0,000371156;0,001585721;8,43631E-05;0,000318506;0;35,43702;0;0
1;2788;296380,0988;8820,169465;42591,10847;6;3;0;0,000153628;0,2722071;0,000376276;0,001585721;8,57531E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2789;296500,1023;8940,172892;42591,10986;6;3;0;0,000153628;0,2728229;0,000381395;0,001585721;8,7147E-05;0,000318506;0;35,43702;0;0
1;2790;296620,1066;9060,177221;42591,11125;6;3;0;0,000153274;0,2737466;0,000386515;0,001585721;8,85461E-05;0,000318506;-6,15835E-05;35,43702;0;0
1;2791;296740,114;9180,184606;42591,11264;6;3;0;0,000153981;0,2746704;0,000391635;0,001585721;8,99499E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2792;296860,1264;9300,196983;42591,11403;6;3;0;0,000153274;0,2755941;0,000396755;0,001585721;9,13583E-05;0,000318506;0;35,43702;0;0
1;2793;296980,1397;9420,210321;42591,11542;6;3;0;0,000153628;0,2765179;0,000401875;0,001585721;9,27721E-05;0,000318506;0;35,43702;0;0
1;2794;297100,1451;9540,215699;42591,11681;6;3;0;0,000153628;0,2777495;0,000406994;0,001585721;9,41902E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2795;297220,1545;9660,22508;42591,11819;6;3;0;0,000153981;0,2786733;0,000412113;0,001585721;9,56133E-05;0,000318506;6,15835E-05;35,43702;0;0
1;2796;297340,1599;9780,230499;42591,11958;6;3;0;0,000153628;0,2792891;0,000417232;0,001585721;9,70413E-05;0,000318506;0;35,43702;0;0
1;2797;297460,1742;9900,2448;42591,12097;6;3;0;0,000153274;0,2805207;0,000422352;0,001585721;9,84747E-05;0,000318506;0;35,43702;0;0
1;2798;297580,1906;10020,26121;42591,12236;6;3;0;0,000153274;0,2814445;0,000427471;0,001585721;9,99132E-05;0,000318506;0;35,43702;0;0
1;2799;297700,1959;10140,26651;42591,12375;6;3;0;0,000153274;0,2823682;0,00043259;0,001585721;0,000101356;0,000318506;0;35,43702;0;0
1;2800;297820,2033;10260,2739;42591,12514;6;3;0;0,000153628;0,282984;0,000437709;0,001585721;0,000102804;0,000318506;0;35,43702;0;0
1;2801;297940,2156;10380,28625;42591,12653;6;3;0;0,000153628;0,2842157;0,000442829;0,001585721;0,000104257;0,000318506;0;35,43702;0;0
1;2802;298060,2192;10500,28984;42591,12792;6;3;0;0,000153274;0,2848315;0,000447948;0,001585721;0,000105714;0,000318506;-6,15835E-05;35,43702;0;0
1;2803;298180,2254;10620,29598;42591,12931;6;3;0;0,000153274;0,2860632;0,000453068;0,001585721;0,000107177;0,000318506;-6,15835E-05;35,43702;0;0
1;2804;298300,2358;10740,30641;42591,13069;6;3;0;0,000153274;0,2869869;0,000458188;0,001585721;0,000108644;0,000318506;-6,15835E-05;35,43702;0;0
1;2805;298420,2491;10860,31975;42591,13208;6;3;0;0,000153274;0,2879106;0,000463308;0,001585721;0,000110116;0,000318506;0;35,43702;0;0
1;2806;298540,2595;10980,3301;42591,13347;6;3;0;0,000153628;0,2891423;0,000468428;0,001585721;0,000111594;0,000318506;0;35,43702;0;0
1;2807;298660,2688;11100,33945;42591,13486;6;3;0;0,000153274;0,290066;0,000473548;0,001585721;0,000113077;0,000318506;-6,15835E-05;35,43702;0;0
1;2808;298780,2723;11220,34288;42591,13625;6;3;0;0,000153628;0,2912977;0,000478668;0,001585721;0,000114566;0,000318506;0;35,43702;0;0
1;2809;298900,2746;11340,34518;42591,13764;6;3;0;0,000153628;0,2919135;0,000483788;0,001585721;0,000116059;0,000318506;0;35,43702;0;0
1;2810;299020,2859;11460,35657;42591,13903;6;3;0;0,000153274;0,2934531;0,000488908;0,001585721;0,000117558;0,000318506;6,15835E-05;35,43702;0;0
1;2811;299140,2983;11580,36891;42591,14042;6;3;0;0,000153628;0,2943768;0,000494029;0,001585721;0,000119062;0,000318506;6,15835E-05;35,43702;0;0
1;2812;299260,3037;11700,37429;42591,14182;6;3;0;0,000153628;0,2953006;0,000499149;0,001585721;0,000120571;0,000318506;0;35,43702;0;0
1;2813;299380,3191;11820,38969;42591,14321;6;3;0;0,000153274;0,2962243;0,000504269;0,001585721;0,000122086;0,000318506;0;35,43702;0;0
1;2814;299500,3264;11940,39701;42591,14459;6;3;0;0,000153628;0,297456;0,000509389;0,001585721;0,000123606;0,000318506;-6,15776E-05;35,43702;0;0
1;2815;299620,3268;12060,39739;42591,14598;6;3;0;0,000153628;0,2983797;0,000514508;0,001585721;0,000125132;0,000318506;-6,15835E-05;35,43702;0;0
1;2816;299740,3401;12180,41077;42591,14737;6;3;0;0,000153628;0,2996114;0,000519628;0,001585721;0,000126663;0,000318506;6,15835E-05;35,43702;0;0
1;2817;299860,3475;12300,41813;42591,14876;6;3;0;0,000153628;0,300843;0,000524748;0,001585721;0,000128199;0,000318506;0;35,43702;0;0
1;2818;299980,3599;12420,4305;42591,15015;6;3;0;0,000153628;0,3017667;0,000529867;0,001585721;0,000129741;0,000318506;6,15776E-05;35,43702;0;0
1;2819;300100,3732;12540,44383;42591,15154;6;3;0;0,000153274;0,3023826;0,000534987;0,001585721;0,000131288;0,000318506;-0,000123167;35,43702;0;0
1;2820;300220,3786;12660,44917;42591,15293;6;3;0;0,000153628;0,3039221;0,000540107;0,001585721;0,000132842;0,000318506;0;35,43702;0;0
1;2821;300340,3869;12780,45755;42591,15432;6;3;0;0,000153628;0,3048459;0,000545227;0,001585721;0,0001344;0,000318506;-6,15835E-05;35,43702;0;0
1;2822;300460,3923;12900,46294;42591,15571;6;3;0;0,000153981;0,3063854;0,000550348;0,001585721;0,000135965;0,000318506;6,15835E-05;35,43702;0;0
1;2823;300580,3998;13020,47038;42591,15709;6;3;0;0,000153628;0,3073092;0,000555469;0,001585721;0,000137535;0,000318506;0;35,43702;0;0
1;2824;300700,4151;13140,4857;42591,15848;6;3;0;0,000153628;0,3085408;0,00056059;0,001585721;0,000139112;0,000318506;6,15835E-05;35,43702;0;0
1;2825;300820,4174;13260,48801;42591,15987;6;3;0;0,000153628;0,3097725;0,000565711;0,001585721;0,000140695;0,000318506;0;35,43702;0;0
1;2826;300940,4288;13380,49946;42591,16126;6;3;0;0,000153628;0,3110041;0,000570833;0,001585721;0,000142284;0,000318506;0;35,43702;0;0
1;2827;301060,4381;13500,50874;42591,16265;6;3;0;0,000153981;0,3122358;0,000575954;0,001585721;0,000143879;0,000318506;0;35,43702;0;0
1;2828;301180,4405;13620,51113;42591,16404;6;3;0;0,000153628;0,3131595;0,000581075;0,001585721;0,000145481;0,000318506;0;35,43702;0;0
1;2829;301300,449;13740,51958;42591,16543;6;3;0;0,000153628;0,3140832;0,000586197;0,001585721;0,000147088;0,000318506;0;35,43702;0;0
1;2830;301420,4603;13860,53092;42591,16682;6;3;0;0,000153628;0,3159307;0,000591318;0,001585721;0,000148701;0,000318506;0;35,43702;0;0
1;2831;301540,4717;13980,54233;42591,16821;6;3;0;0,000153628;0,3171624;0,000596437;0,001585721;0,00015032;0,000318506;0;35,43702;0;0
1;2832;301660,479;14100,54966;42591,16959;6;3;0;0,000153628;0,318394;0,000601557;0,001585721;0,000151947;0,000318506;6,15835E-05;35,43702;0;0
1;2833;301780,4904;14220,561;42591,17098;6;3;0;0,000153628;0,3196257;0,000606676;0,001585721;0,000153579;0,000318506;0;35,43702;0;0
1;2834;301900,4937;14340,56436;42591,17237;6;3;0;0,000153274;0,3208573;0,000611796;0,001585721;0,000155218;0,000318506;6,15835E-05;35,43702;0;0
1;2835;302020,5091;14460,57968;42591,17376;6;3;0;0,000153981;0,3223969;0,000616915;0,001585721;0,000156864;0,000318506;0,000123161;35,43702;0;0
1;2836;302140,5195;14580,59011;42591,17515;6;3;0;0,000153274;0,3233207;0,000622034;0,001585721;0,000158516;0,000318506;0;35,43702;0;0
1;2837;302260,5238;14700,59443;42591,17654;6;3;0;0,000153628;0,3248602;0,000627153;0,001585721;0,000160174;0,000318506;0;35,43702;0;0
1;2838;302380,5343;14820,60487;42591,17793;6;3;0;0,000153628;0,3260919;0,000632273;0,001585721;0,00016184;0,000318506;0;35,43702;0;0
1;2839;302500,5456;14940,61627;42591,17932;6;3;0;0,000153628;0,3273235;0,000637392;0,001585721;0,000163513;0,000318506;0;35,43702;0;0
1;2840;302620,554;15060,62459;42591,18071;6;3;0;0,000153274;0,3285552;0,000642511;0,001585721;0,000165192;0,000318506;0;35,43702;0;0
1;2841;302740,5593;15180,62994;42591,18209;6;3;0;0,000153628;0,3300947;0,00064763;0,001585721;0,000166878;0,000318506;0;35,43702;0;0
1;2842;302860,5677;15300,63834;42591,18348;6;3;0;0,000153274;0,3313264;0,000652749;0,001585721;0,000168572;0,000318506;0;35,43702;0;0
1;2843;302980,5691;15420,63973;42591,18487;6;3;0;0,000153628;0,3331739;0,000657868;0,001585721;0,000170274;0,000318506;6,15835E-05;35,43702;0;0
1;2844;303100,5844;15540,65503;42591,18626;6;3;0;0,000153628;0,3344055;0,000662988;0,001585721;0,000171982;0,000318506;0;35,43702;0;0
1;2845;303220,5878;15660,65844;42591,18765;6;3;0;0,000153981;0,336253;0,000668107;0,001585721;0,000173699;0,000318506;6,15776E-05;35,43702;0;0
1;2846;303340,5933;15780,66388;42591,18904;6;3;0;0,000153628;0,3377926;0,000673226;0,001585721;0,000175422;0,000318506;6,15835E-05;35,43702;0;0
1;2847;303460,5936;15900,66418;42591,19043;6;3;0;0,000153628;0,3387163;0,000678345;0,001585721;0,000177153;0,000318506;6,15835E-05;35,43702;0;0
1;2848;303580,6069;16020,67753;42591,19182;6;3;0;0,000153628;0,339948;0,000683465;0,001585721;0,000178891;0,000318506;-6,15776E-05;35,43702;0;0
1;2849;303700,6213;16140,69191;42591,19321;6;3;0;0,000153274;0,3417954;0,000688584;0,001585721;0,000180637;0,000318506;-6,15776E-05;35,43702;0;0
1;2850;303820,6256;16260,6962;42591,19459;6;3;0;0,000153274;0,343335;0,000693704;0,001585721;0,000182391;0,000318506;0;35,43702;0;0
1;2851;303940,631;16380,70165;42591,19598;6;3;0;0,000153628;0,3448746;0,000698823;0,001585721;0,000184153;0,000318506;0;35,43702;0;0
1;2852;304060,6354;16500,70599;42591,19737;6;3;0;0,000153274;0,3464141;0,000703942;0,001585721;0,000185923;0,000318506;0;35,43702;0;0
1;2853;304180,6377;16620,70833;42591,19876;6;3;0;0,000153628;0,3482616;0,000709061;0,001585721;0,000187701;0,000318506;0;35,43702;0;0
1;2854;304300,6391;16740,70972;42591,20015;6;3;0;0,000153274;0,3498012;0,000714181;0,001585721;0,000189488;0,000318506;0;35,43702;0;0
1;2855;304420,6535;16860,72407;42591,20154;6;3;0;0,000153628;0,3513407;0,0007193;0,001585721;0,000191282;0,000318506;6,15835E-05;35,43702;0;0
1;2856;304540,6639;16980,73447;42591,20293;6;3;0;0,000153628;0,3528803;0,00072442;0,001585721;0,000193086;0,000318506;-6,15835E-05;35,43702;0;0
1;2857;304660,6662;17100,73683;42591,20432;6;3;0;0,000153628;0,3544199;0,000729539;0,001585721;0,000194896;0,000318506;0;35,43702;0;0
